timestamp_real,timestamp_sim,vehicle_jid,algorithm,num_orders,computation_time_ms,route_length,total_distance,total_fuel,route_nodes
2025-11-19 23:39:33.539,,vehiclee1@localhost,astar,2,3.058,5,23.026,0,"[25, 17, 24, 16, 17]"
2025-11-19 23:39:33.541,,order_202000001,astar,1,1.535,2,4.985,0.162,"[Node(16), Node(17)]"
2025-11-19 23:39:33.543,,vehiclee2@localhost,astar,1,1.563,3,11.71,0,"[25, 16, 17]"
2025-11-19 23:39:33.545,,order_202000001,astar,1,1.023,2,4.985,0.162,"[Node(16), Node(17)]"
2025-11-19 23:39:33.548,,vehiclee3@localhost,astar,2,3.575,5,25.978,0,"[25, 3, 24, 16, 17]"
2025-11-19 23:39:35.603,,order_102000008,astar,1,1.022,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:39:35.606,,vehiclee1@localhost,astar,2,2.545,5,25.402,0,"[25, 17, 25, 17, 24]"
2025-11-19 23:39:35.608,,order_102000008,astar,1,1.025,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:39:35.612,,order_102000008,astar,1,1.023,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:39:35.615,,vehiclee3@localhost,astar,2,3.073,5,28.354,0,"[25, 17, 25, 3, 24]"
2025-11-19 23:39:36.610,,vehiclee2@localhost,astar,7,3.564,15,47.735,0,"[17, 17, 17, 25, 25, 17, 17, 25, 25, 17, 17, 25, 25, 17, 25]"
2025-11-19 23:39:40.602,,order_101000002,astar,1,1.53,4,5.062,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:39:40.605,,vehiclee1@localhost,astar,2,2.045,5,24.232,0,"[25, 17, 24, 17, 24]"
2025-11-19 23:39:40.607,,order_101000002,astar,1,1.033,4,5.062,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:39:40.616,,vehiclee2@localhost,astar,1,1.092,3,11.787,0,"[25, 17, 24]"
2025-11-19 23:39:40.618,,order_101000002,astar,1,1.017,4,5.062,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:39:40.622,,vehiclee3@localhost,astar,2,3.071,5,24.953,0,"[25, 17, 24, 3, 24]"
2025-11-19 23:39:40.624,,order_102000009,astar,1,1.025,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:39:40.627,,vehiclee1@localhost,astar,2,2.044,5,25.402,0,"[25, 17, 25, 17, 24]"
2025-11-19 23:39:40.629,,order_102000009,astar,1,1.019,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:39:40.633,,order_102000009,astar,1,1.024,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:39:40.636,,vehiclee3@localhost,astar,2,2.559,5,28.354,0,"[25, 17, 25, 3, 24]"
2025-11-19 23:39:41.599,,vehiclee2@localhost,astar,8,2.038,17,6.89,0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 25, 25, 25, 25, 25, 25, 25, 25]"
2025-11-19 23:39:45.612,,order_102000010,astar,1,1.022,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:39:45.620,,order_102000010,astar,1,1.533,5,12.802,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:39:45.625,,vehiclee1@localhost,astar,3,4.578,7,38.505,0,"[25, 17, 24, 17, 24, 17, 25]"
2025-11-19 23:39:45.628,,order_102000010,astar,1,1.526,5,12.802,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:39:45.634,,vehiclee3@localhost,astar,2,5.649,5,28.354,0,"[25, 17, 25, 3, 24]"
2025-11-19 23:39:46.614,,vehiclee2@localhost,astar,9,2.558,19,6.89,0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 25, 25, 25, 25, 25, 25, 25, 25, 25]"
2025-11-19 23:39:51.668,,vehiclee1@localhost,astar,2,2.038,5,24.232,0,"[25, 17, 24, 17, 24]"
2025-11-19 23:39:51.673,,vehiclee3@localhost,astar,1,1.023,3,14.739,0,"[25, 3, 24]"
2025-11-19 23:40:00.599,,order_102000011,astar,1,1.021,5,13.615,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:00.603,,vehiclee1@localhost,astar,1,1.03,3,14.273,0,"[24, 17, 25]"
2025-11-19 23:40:00.605,,order_102000011,astar,1,1.037,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:00.613,,order_102000011,astar,1,1.536,5,13.615,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:00.614,,vehiclee3@localhost,astar,1,1.536,3,14.273,0,"[24, 17, 25]"
2025-11-19 23:40:01.601,,vehiclee2@localhost,astar,10,2.039,21,6.89,0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]"
2025-11-19 23:40:03.537,,order_202000002,astar,1,1.025,2,11.71,0.162,"[Node(16), Node(17)]"
2025-11-19 23:40:03.539,,vehiclee1@localhost,astar,1,1.025,3,11.239,0,"[24, 16, 17]"
2025-11-19 23:40:03.541,,order_202000002,astar,1,1.025,2,4.985,0.162,"[Node(16), Node(17)]"
2025-11-19 23:40:03.542,,vehiclee2@localhost,astar,1,1.027,3,11.71,0,"[25, 16, 17]"
2025-11-19 23:40:03.545,,order_202000002,astar,1,1.558,2,11.71,0.162,"[Node(16), Node(17)]"
2025-11-19 23:40:03.546,,vehiclee3@localhost,astar,1,1.026,3,11.239,0,"[24, 16, 17]"
2025-11-19 23:40:05.595,,order_102000012,astar,1,1.015,5,13.615,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:05.599,,vehiclee1@localhost,astar,1,1.022,3,14.273,0,"[24, 17, 25]"
2025-11-19 23:40:05.601,,order_102000012,astar,1,1.018,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:05.609,,order_102000012,astar,1,1.577,5,13.615,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:05.610,,vehiclee3@localhost,astar,1,1.019,3,14.273,0,"[24, 17, 25]"
2025-11-19 23:40:05.613,,order_101000003,astar,1,1.525,4,11.787,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:40:05.616,,order_101000003,astar,1,1.017,4,5.062,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:40:05.627,,vehiclee2@localhost,astar,1,1.014,3,11.787,0,"[25, 17, 24]"
2025-11-19 23:40:05.629,,order_101000003,astar,1,1.035,4,11.787,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:40:05.631,,vehiclee3@localhost,astar,1,1.022,3,12.445,0,"[24, 17, 24]"
2025-11-19 23:40:06.577,,vehiclee1@localhost,astar,3,2.048,7,36.677,0,"[25, 17, 24, 17, 24, 17, 24]"
2025-11-19 23:40:06.581,,vehiclee2@localhost,astar,11,2.554,23,6.89,0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]"
2025-11-19 23:40:10.592,,order_101000004,astar,1,1.024,4,11.787,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:40:10.596,,order_101000004,astar,1,1.023,4,5.062,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:40:10.608,,vehiclee2@localhost,astar,1,1.022,3,11.787,0,"[25, 17, 24]"
2025-11-19 23:40:10.611,,order_101000004,astar,1,1.023,4,11.787,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:40:10.612,,vehiclee3@localhost,astar,1,1.023,3,12.445,0,"[24, 17, 24]"
2025-11-19 23:40:11.581,,vehiclee1@localhost,astar,4,2.558,9,49.122,0,"[25, 17, 24, 17, 24, 17, 24, 17, 24]"
2025-11-19 23:40:15.597,,order_101000005,astar,1,1.02,4,8.811,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:40:15.601,,order_101000005,astar,1,1.534,4,5.062,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:40:15.615,,vehiclee2@localhost,astar,1,1.526,3,11.787,0,"[25, 17, 24]"
2025-11-19 23:40:15.617,,order_101000005,astar,1,1.023,4,12.445,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:40:15.619,,vehiclee3@localhost,astar,1,1.559,3,12.445,0,"[24, 17, 24]"
2025-11-19 23:40:16.600,,vehiclee1@localhost,astar,5,2.548,11,58.591,0,"[19, 17, 24, 17, 24, 17, 24, 17, 24, 17, 24]"
2025-11-19 23:40:20.589,,order_102000013,astar,1,1.533,5,10.639,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:20.595,,vehiclee1@localhost,astar,1,1.026,3,14.273,0,"[24, 17, 25]"
2025-11-19 23:40:20.598,,order_102000013,astar,1,1.534,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:20.605,,vehiclee2@localhost,astar,1,1.022,3,13.615,0,"[25, 17, 25]"
2025-11-19 23:40:20.607,,order_102000013,astar,1,1.024,5,14.273,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:20.609,,vehiclee3@localhost,astar,1,1.018,3,14.273,0,"[24, 17, 25]"
2025-11-19 23:40:25.597,,order_102000014,astar,1,1.533,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:25.602,,vehiclee1@localhost,astar,1,1.581,3,14.273,0,"[24, 17, 25]"
2025-11-19 23:40:25.605,,order_102000014,astar,1,1.025,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:25.613,,vehiclee2@localhost,astar,2,2.565,5,13.615,0,"[25, 17, 17, 25, 25]"
2025-11-19 23:40:25.615,,order_102000014,astar,1,1.023,5,12.802,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:25.616,,vehiclee3@localhost,astar,1,1.533,3,14.273,0,"[24, 17, 25]"
2025-11-19 23:40:28.551,,order_202000003,astar,1,1.014,2,4.985,0.162,"[Node(16), Node(17)]"
2025-11-19 23:40:28.553,,vehiclee1@localhost,astar,1,1.552,3,11.239,0,"[24, 16, 17]"
2025-11-19 23:40:28.555,,order_202000003,astar,1,1.022,2,4.985,0.162,"[Node(16), Node(17)]"
2025-11-19 23:40:28.559,,vehiclee2@localhost,astar,3,4.11,7,25.325,0,"[25, 17, 17, 25, 25, 16, 17]"
2025-11-19 23:40:28.562,,order_202000003,astar,1,1.532,2,8.743,0.162,"[Node(16), Node(17)]"
2025-11-19 23:40:28.563,,vehiclee3@localhost,astar,1,1.542,3,11.239,0,"[24, 16, 17]"
2025-11-19 23:40:30.587,,order_101000006,astar,1,1.016,4,5.062,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:40:30.590,,order_101000006,astar,1,1.022,4,5.062,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:40:30.605,,vehiclee2@localhost,astar,3,3.565,7,27.231,0,"[25, 17, 17, 24, 25, 17, 25]"
2025-11-19 23:40:30.607,,order_101000006,astar,1,1.039,4,10.974,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:40:30.608,,vehiclee3@localhost,astar,1,1.017,3,12.445,0,"[24, 17, 24]"
2025-11-19 23:40:31.574,,vehiclee1@localhost,astar,6,2.041,13,67.287,0,"[17, 17, 24, 17, 24, 17, 24, 17, 24, 17, 24, 17, 24]"
2025-11-19 23:40:35.592,,order_102000015,astar,1,1.528,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:35.600,,vehiclee1@localhost,astar,1,1.02,3,14.273,0,"[24, 17, 25]"
2025-11-19 23:40:35.603,,order_102000015,astar,1,1.022,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:35.610,,vehiclee2@localhost,astar,3,1.536,7,40.845,0,"[25, 17, 25, 17, 25, 17, 25]"
2025-11-19 23:40:35.612,,order_102000015,astar,1,1.02,5,12.802,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:35.613,,vehiclee3@localhost,astar,1,1.053,3,14.273,0,"[24, 17, 25]"
2025-11-19 23:40:40.603,,order_102000016,astar,1,1.021,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:40.611,,vehiclee1@localhost,astar,1,1.019,3,14.273,0,"[24, 17, 25]"
2025-11-19 23:40:40.613,,order_102000016,astar,1,1.031,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:40.622,,order_102000016,astar,1,1.017,5,12.802,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:40.625,,vehiclee3@localhost,astar,2,2.045,5,27.888,0,"[24, 17, 25, 17, 25]"
2025-11-19 23:40:40.627,,order_101000007,astar,1,1.025,4,5.062,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:40:40.630,,order_101000007,astar,1,1.529,4,5.062,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:40:40.639,,vehiclee2@localhost,astar,3,3.06,7,27.231,0,"[25, 17, 17, 24, 25, 17, 25]"
2025-11-19 23:40:40.641,,order_101000007,astar,1,1.022,4,10.974,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:40:40.645,,vehiclee3@localhost,astar,2,3.072,5,26.06,0,"[24, 17, 25, 17, 24]"
2025-11-19 23:40:41.601,,vehiclee1@localhost,astar,7,2.049,15,79.732,0,"[17, 17, 24, 17, 24, 17, 24, 17, 24, 17, 24, 17, 24, 17, 24]"
2025-11-19 23:40:41.605,,vehiclee2@localhost,astar,12,2.552,25,6.89,0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]"
2025-11-19 23:40:45.600,,order_102000017,astar,1,1.016,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:45.609,,vehiclee1@localhost,astar,1,1.019,3,14.273,0,"[24, 17, 25]"
2025-11-19 23:40:45.612,,order_102000017,astar,1,1.526,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:45.619,,vehiclee2@localhost,astar,3,1.529,7,40.845,0,"[25, 17, 25, 17, 25, 17, 25]"
2025-11-19 23:40:45.622,,order_102000017,astar,1,1.524,5,9.797,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:45.624,,vehiclee3@localhost,astar,2,2.048,5,27.888,0,"[24, 17, 25, 17, 25]"
2025-11-19 23:40:55.593,,order_102000018,astar,1,1.02,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:55.602,,vehiclee1@localhost,astar,1,1.02,3,14.273,0,"[24, 17, 25]"
2025-11-19 23:40:55.604,,order_102000018,astar,1,1.019,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:55.612,,vehiclee2@localhost,astar,3,1.529,7,40.845,0,"[25, 17, 25, 17, 25, 17, 25]"
2025-11-19 23:40:55.615,,order_102000018,astar,1,1.547,5,11.797,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:40:55.617,,vehiclee3@localhost,astar,3,2.562,7,41.503,0,"[24, 17, 25, 17, 25, 17, 25]"
2025-11-19 23:41:00.605,,order_101000008,astar,1,1.024,4,5.062,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:41:00.609,,order_101000008,astar,1,1.529,4,5.062,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:41:00.617,,vehiclee2@localhost,astar,4,2.048,9,52.632,0,"[25, 17, 25, 17, 25, 17, 25, 17, 24]"
2025-11-19 23:41:00.620,,order_101000008,astar,1,1.025,4,9.969,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:41:00.623,,vehiclee3@localhost,astar,3,3.072,7,39.675,0,"[24, 17, 25, 17, 25, 17, 24]"
2025-11-19 23:41:00.625,,order_102000019,astar,1,1.02,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:41:00.634,,vehiclee1@localhost,astar,1,1.558,3,14.273,0,"[24, 17, 25]"
2025-11-19 23:41:00.636,,order_102000019,astar,1,1.529,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:41:00.645,,vehiclee2@localhost,astar,4,2.064,9,54.46,0,"[25, 17, 25, 17, 25, 17, 25, 17, 25]"
2025-11-19 23:41:00.647,,order_102000019,astar,1,1.024,5,11.797,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:41:00.650,,vehiclee3@localhost,astar,3,2.578,7,41.503,0,"[24, 17, 25, 17, 25, 17, 25]"
2025-11-19 23:41:01.601,,vehiclee1@localhost,astar,8,2.039,17,92.177,0,"[17, 17, 24, 17, 24, 17, 24, 17, 24, 17, 24, 17, 24, 17, 24, 17, 24]"
2025-11-19 23:41:05.598,,order_101000009,astar,1,1.012,4,5.062,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:41:05.601,,order_101000009,astar,1,1.011,4,5.062,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:41:05.610,,vehiclee2@localhost,astar,4,2.039,9,52.632,0,"[25, 17, 25, 17, 25, 17, 25, 17, 24]"
2025-11-19 23:41:05.612,,order_101000009,astar,1,1.024,4,7.969,0.457,"[Node(17), Node(22), Node(23), Node(24)]"
2025-11-19 23:41:05.616,,vehiclee3@localhost,astar,4,3.06,9,53.948,0,"[24, 17, 24, 17, 25, 17, 25, 17, 25]"
2025-11-19 23:41:06.603,,vehiclee1@localhost,astar,9,3.079,19,54.842,0,"[17, 17, 17, 24, 24, 17, 17, 24, 24, 17, 17, 24, 24, 17, 17, 24, 24, 17, 24]"
2025-11-19 23:41:10.585,,order_102000020,astar,1,1.02,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:41:10.595,,vehiclee1@localhost,astar,1,1.023,3,14.273,0,"[24, 17, 25]"
2025-11-19 23:41:10.598,,order_102000020,astar,1,1.527,5,6.89,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:41:10.605,,vehiclee2@localhost,astar,4,1.547,9,54.46,0,"[25, 17, 25, 17, 25, 17, 25, 17, 25]"
2025-11-19 23:41:10.608,,order_102000020,astar,1,1.533,5,9.797,0.565,"[Node(17), Node(22), Node(23), Node(24), Node(25)]"
2025-11-19 23:41:10.610,,vehiclee3@localhost,astar,4,2.039,9,55.118,0,"[24, 17, 25, 17, 25, 17, 25, 17, 25]"
2025-11-19 23:41:11.669,,vehiclee3@localhost,astar,3,2.537,7,41.503,0,"[24, 17, 25, 17, 25, 17, 25]"
2025-11-19 23:41:13.550,,order_202000004,astar,1,1.022,2,4.985,0.162,"[Node(16), Node(17)]"
2025-11-19 23:41:13.551,,vehiclee1@localhost,astar,1,1.032,3,11.239,0,"[24, 16, 17]"
2025-11-19 23:41:13.553,,order_202000004,astar,1,1.025,2,4.985,0.162,"[Node(16), Node(17)]"
2025-11-19 23:41:13.557,,vehiclee2@localhost,astar,5,4.102,11,66.17,0,"[25, 17, 25, 17, 25, 17, 25, 17, 25, 16, 17]"
2025-11-19 23:41:13.559,,order_202000004,astar,1,1.022,2,11.239,0.162,"[Node(16), Node(17)]"
