timestamp_real,timestamp_sim,agent_jid,agent_type,product,change_type,quantity,stock_before,stock_after
2025-11-19 23:46:45.584,0,warehousee2_test@localhost,warehouse,A,lock,6,74,68
2025-11-19 23:46:45.590,0,warehousee1_test@localhost,warehouse,D,unlock_denied,18,2,20
2025-11-19 23:46:45.590,0,warehousee1_test@localhost,warehouse,A,unlock_denied,6,38,44
2025-11-19 23:46:50.577,0,warehousee1_test@localhost,warehouse,A,lock,10,44,34
2025-11-19 23:46:50.578,0,warehousee2_test@localhost,warehouse,A,lock,10,68,58
2025-11-19 23:46:50.581,0,warehousee1_test@localhost,warehouse,A,unlock_denied,10,34,44
2025-11-19 23:46:55.590,0,warehousee1_test@localhost,warehouse,B,lock,4,44,40
2025-11-19 23:46:55.590,0,warehousee2_test@localhost,warehouse,B,lock,4,43,39
2025-11-19 23:46:55.591,0,warehousee1_test@localhost,warehouse,D,lock,16,20,4
2025-11-19 23:46:55.591,0,warehousee2_test@localhost,warehouse,D,lock,16,44,28
2025-11-19 23:46:55.598,0,warehousee1_test@localhost,warehouse,B,unlock_denied,4,40,44
2025-11-19 23:46:55.598,0,warehousee1_test@localhost,warehouse,D,unlock_denied,16,4,20
2025-11-19 23:47:05.582,0,warehousee1_test@localhost,warehouse,B,lock,19,44,25
2025-11-19 23:47:05.583,0,warehousee2_test@localhost,warehouse,B,lock,19,39,20
2025-11-19 23:47:05.586,0,warehousee1_test@localhost,warehouse,B,unlock_denied,19,25,44
2025-11-19 23:47:10.585,0,warehousee1_test@localhost,warehouse,D,lock,17,20,3
2025-11-19 23:47:10.585,0,warehousee2_test@localhost,warehouse,D,lock,17,28,11
2025-11-19 23:47:10.586,0,warehousee1_test@localhost,warehouse,B,lock,2,44,42
2025-11-19 23:47:10.586,0,warehousee2_test@localhost,warehouse,B,lock,2,20,18
2025-11-19 23:47:10.593,0,warehousee1_test@localhost,warehouse,D,unlock_denied,17,3,20
2025-11-19 23:47:10.593,0,warehousee1_test@localhost,warehouse,B,unlock_denied,2,42,44
