timestamp_real,timestamp_sim,sender,receiver,message_type,performative,body_preview,metadata
2025-11-19 23:40:03.528,,warehousee2_test@localhost,supplierr1_test@localhost,Request,warehouse-buy,66 B,
2025-11-19 23:40:03.529,,warehousee2_test@localhost,supplierr2_test@localhost,Request,warehouse-buy,66 B,
2025-11-19 23:40:03.530,,supplierr1_test@localhost,warehousee2_test@localhost,Confirmation,supplier-accept,66 B,
2025-11-19 23:40:03.530,,supplierr2_test@localhost,warehousee2_test@localhost,Confirmation,supplier-accept,66 B,
2025-11-19 23:40:03.532,,warehousee2_test@localhost,supplierr2_test@localhost,Confirmation,warehouse-confirm,66 B,
2025-11-19 23:40:03.532,,warehousee2_test@localhost,supplierr1_test@localhost,Confirmation,warehouse-deny,66 B,
2025-11-19 23:40:03.532,,supplierr2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 23:40:03.533,,vehiclee1@localhost,supplierr2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:40:03.533,,supplierr2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 23:40:03.533,,vehiclee2@localhost,supplierr2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:40:03.534,,supplierr2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 23:40:03.534,,vehiclee3@localhost,supplierr2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:40:03.534,,supplierr2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": ""202000002"", ""product"": ""B"", ""quantity"": 66, ""sender"": ""supplierr2_test@localhost"", ""rec...",
2025-11-19 23:40:03.535,,supplierr2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": ""202000002"", ""product"": ""B"", ""quantity"": 66, ""sender"": ""supplierr2_test@localhost"", ""rec...",
2025-11-19 23:40:03.535,,supplierr2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": ""202000002"", ""product"": ""B"", ""quantity"": 66, ""sender"": ""supplierr2_test@localhost"", ""rec...",
2025-11-19 23:40:03.539,,vehiclee1@localhost,supplierr2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""202000002"", ""can_fit"": false, ""delivery_time"": 25.512, ""vehicle_id"": ""vehiclee1@localho...",
2025-11-19 23:40:03.542,,vehiclee2@localhost,supplierr2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""202000002"", ""can_fit"": false, ""delivery_time"": 18.599999999999998, ""vehicle_id"": ""vehic...",
2025-11-19 23:40:03.546,,vehiclee3@localhost,supplierr2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""202000002"", ""can_fit"": false, ""delivery_time"": 25.512, ""vehicle_id"": ""vehiclee3@localho...",
2025-11-19 23:40:05.578,,storee2_test@localhost,warehousee1_test@localhost,Notify,store-buy,9 A,
2025-11-19 23:40:05.578,,storee2_test@localhost,warehousee2_test@localhost,Notify,store-buy,9 A,
2025-11-19 23:40:05.579,,storee1_test@localhost,warehousee1_test@localhost,Notify,store-buy,13 D,
2025-11-19 23:40:05.579,,storee1_test@localhost,warehousee2_test@localhost,Notify,store-buy,13 D,
2025-11-19 23:40:05.580,,warehousee1_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,9 A,
2025-11-19 23:40:05.581,,warehousee2_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,9 A,
2025-11-19 23:40:05.582,,warehousee1_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,13 D,
2025-11-19 23:40:05.582,,warehousee2_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,13 D,
2025-11-19 23:40:05.585,,storee2_test@localhost,warehousee2_test@localhost,Confirmation,store-confirm,9 A,
2025-11-19 23:40:05.585,,storee1_test@localhost,warehousee2_test@localhost,Confirmation,store-confirm,13 D,
2025-11-19 23:40:05.586,,storee2_test@localhost,warehousee1_test@localhost,Confirmation,store-deny,9 A,
2025-11-19 23:40:05.586,,storee1_test@localhost,warehousee1_test@localhost,Confirmation,store-deny,13 D,
2025-11-19 23:40:05.587,,warehousee2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 23:40:05.587,,warehousee2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 23:40:05.588,,vehiclee1@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:40:05.588,,vehiclee1@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:40:05.589,,warehousee2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 23:40:05.589,,warehousee2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 23:40:05.589,,vehiclee2@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:40:05.590,,vehiclee2@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:40:05.590,,warehousee2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 23:40:05.590,,warehousee2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 23:40:05.591,,vehiclee3@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:40:05.591,,vehiclee3@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:40:05.592,,warehousee2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 102000012, ""product"": ""A"", ""quantity"": 9, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 23:40:05.592,,warehousee2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 102000012, ""product"": ""A"", ""quantity"": 9, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 23:40:05.592,,warehousee2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 102000012, ""product"": ""A"", ""quantity"": 9, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 23:40:05.593,,warehousee2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 101000003, ""product"": ""D"", ""quantity"": 13, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 23:40:05.593,,warehousee2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 101000003, ""product"": ""D"", ""quantity"": 13, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 23:40:05.593,,warehousee2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 101000003, ""product"": ""D"", ""quantity"": 13, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 23:40:05.599,,vehiclee1@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000012, ""can_fit"": false, ""delivery_time"": 28.546, ""vehicle_id"": ""vehiclee1@localhost...",
2025-11-19 23:40:05.607,,vehiclee2@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000012, ""can_fit"": true, ""delivery_time"": 6.89, ""vehicle_id"": ""vehiclee2@localhost""}",
2025-11-19 23:40:05.611,,vehiclee3@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000012, ""can_fit"": false, ""delivery_time"": 28.546, ""vehicle_id"": ""vehiclee3@localhost...",
2025-11-19 23:40:05.614,,vehiclee1@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000003, ""can_fit"": true, ""delivery_time"": 11.786999999999999, ""vehicle_id"": ""vehiclee...",
2025-11-19 23:40:05.627,,vehiclee2@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000003, ""can_fit"": false, ""delivery_time"": 18.677, ""vehicle_id"": ""vehiclee2@localhost...",
2025-11-19 23:40:05.632,,vehiclee3@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000003, ""can_fit"": false, ""delivery_time"": 26.718, ""vehicle_id"": ""vehiclee3@localhost...",
2025-11-19 23:40:06.573,,warehousee2_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 101000003, ""confirmed"": true}",
2025-11-19 23:40:06.574,,warehousee2_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 101000003, ""confirmed"": false}",
2025-11-19 23:40:06.574,,warehousee2_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 101000003, ""confirmed"": false}",
2025-11-19 23:40:06.574,,warehousee2_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 102000012, ""confirmed"": true}",
2025-11-19 23:40:06.575,,warehousee2_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 102000012, ""confirmed"": false}",
2025-11-19 23:40:06.575,,warehousee2_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 102000012, ""confirmed"": false}",
2025-11-19 23:40:10.583,,storee1_test@localhost,warehousee1_test@localhost,Notify,store-buy,10 C,
2025-11-19 23:40:10.583,,storee1_test@localhost,warehousee2_test@localhost,Notify,store-buy,10 C,
2025-11-19 23:40:10.584,,warehousee1_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,10 C,
2025-11-19 23:40:10.585,,warehousee2_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,10 C,
2025-11-19 23:40:10.586,,storee1_test@localhost,warehousee2_test@localhost,Confirmation,store-confirm,10 C,
2025-11-19 23:40:10.587,,storee1_test@localhost,warehousee1_test@localhost,Confirmation,store-deny,10 C,
2025-11-19 23:40:10.587,,warehousee2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 23:40:10.588,,vehiclee1@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:40:10.588,,warehousee2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 23:40:10.589,,vehiclee2@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:40:10.589,,warehousee2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 23:40:10.589,,vehiclee3@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:40:10.590,,warehousee2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 101000004, ""product"": ""C"", ""quantity"": 10, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 23:40:10.590,,warehousee2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 101000004, ""product"": ""C"", ""quantity"": 10, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 23:40:10.590,,warehousee2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 101000004, ""product"": ""C"", ""quantity"": 10, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 23:40:10.594,,vehiclee1@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000004, ""can_fit"": true, ""delivery_time"": 11.786999999999999, ""vehicle_id"": ""vehiclee...",
2025-11-19 23:40:10.609,,vehiclee2@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000004, ""can_fit"": false, ""delivery_time"": 18.677, ""vehicle_id"": ""vehiclee2@localhost...",
2025-11-19 23:40:10.612,,vehiclee3@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000004, ""can_fit"": false, ""delivery_time"": 26.718, ""vehicle_id"": ""vehiclee3@localhost...",
2025-11-19 23:40:11.578,,warehousee2_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 101000004, ""confirmed"": true}",
2025-11-19 23:40:11.578,,warehousee2_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 101000004, ""confirmed"": false}",
2025-11-19 23:40:11.578,,warehousee2_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 101000004, ""confirmed"": false}",
2025-11-19 23:40:11.669,,event_agent@localhost,vehiclee1@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 4.0, ""data"": {""edges"": [{""node1"": 3, ""node2"": 4, ""weight"": 1.0968, ""fuel...",
2025-11-19 23:40:11.669,,event_agent@localhost,vehiclee2@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 4.0, ""data"": {""edges"": [{""node1"": 3, ""node2"": 4, ""weight"": 1.0968, ""fuel...",
2025-11-19 23:40:11.670,,event_agent@localhost,vehiclee3@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 4.0, ""data"": {""edges"": [{""node1"": 3, ""node2"": 4, ""weight"": 1.0968, ""fuel...",
2025-11-19 23:40:11.670,,event_agent@localhost,storee1_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 4.0, ""data"": {""edges"": [{""node1"": 3, ""node2"": 4, ""weight"": 1.0968, ""fuel...",
2025-11-19 23:40:11.670,,event_agent@localhost,storee2_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 4.0, ""data"": {""edges"": [{""node1"": 3, ""node2"": 4, ""weight"": 1.0968, ""fuel...",
2025-11-19 23:40:11.670,,event_agent@localhost,vehiclee1@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 8, ""node2"": 9, ""weight"": 1.9038, ""fuel_c...",
2025-11-19 23:40:11.671,,event_agent@localhost,vehiclee2@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 8, ""node2"": 9, ""weight"": 1.9038, ""fuel_c...",
2025-11-19 23:40:11.671,,event_agent@localhost,vehiclee3@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 8, ""node2"": 9, ""weight"": 1.9038, ""fuel_c...",
2025-11-19 23:40:11.671,,event_agent@localhost,storee1_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 8, ""node2"": 9, ""weight"": 1.9038, ""fuel_c...",
2025-11-19 23:40:11.671,,event_agent@localhost,storee2_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 8, ""node2"": 9, ""weight"": 1.9038, ""fuel_c...",
2025-11-19 23:40:11.671,,event_agent@localhost,vehiclee1@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 9, ""node2"": 8, ""weight"": 3.6544, ""fuel_c...",
2025-11-19 23:40:11.672,,event_agent@localhost,vehiclee2@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 9, ""node2"": 8, ""weight"": 3.6544, ""fuel_c...",
2025-11-19 23:40:11.672,,event_agent@localhost,vehiclee3@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 9, ""node2"": 8, ""weight"": 3.6544, ""fuel_c...",
2025-11-19 23:40:11.672,,event_agent@localhost,storee1_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 9, ""node2"": 8, ""weight"": 3.6544, ""fuel_c...",
2025-11-19 23:40:11.672,,event_agent@localhost,storee2_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 9, ""node2"": 8, ""weight"": 3.6544, ""fuel_c...",
2025-11-19 23:40:11.673,,event_agent@localhost,vehiclee1@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 15, ""node2"": 14, ""weight"": 1.2515, ""fuel...",
2025-11-19 23:40:11.673,,event_agent@localhost,vehiclee2@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 15, ""node2"": 14, ""weight"": 1.2515, ""fuel...",
2025-11-19 23:40:11.673,,event_agent@localhost,vehiclee3@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 15, ""node2"": 14, ""weight"": 1.2515, ""fuel...",
2025-11-19 23:40:11.673,,event_agent@localhost,storee1_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 15, ""node2"": 14, ""weight"": 1.2515, ""fuel...",
2025-11-19 23:40:11.673,,event_agent@localhost,storee2_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 15, ""node2"": 14, ""weight"": 1.2515, ""fuel...",
2025-11-19 23:40:11.674,,event_agent@localhost,vehiclee1@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 8, ""node2"": 7, ""weight"": 2.3283, ""fuel_c...",
2025-11-19 23:40:11.674,,event_agent@localhost,vehiclee2@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 8, ""node2"": 7, ""weight"": 2.3283, ""fuel_c...",
2025-11-19 23:40:11.674,,event_agent@localhost,vehiclee3@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 8, ""node2"": 7, ""weight"": 2.3283, ""fuel_c...",
2025-11-19 23:40:11.674,,event_agent@localhost,storee1_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 8, ""node2"": 7, ""weight"": 2.3283, ""fuel_c...",
2025-11-19 23:40:11.675,,event_agent@localhost,storee2_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 8, ""node2"": 7, ""weight"": 2.3283, ""fuel_c...",
2025-11-19 23:40:11.675,,event_agent@localhost,vehiclee1@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 14, ""node2"": 13, ""weight"": 1.4016, ""fuel...",
2025-11-19 23:40:11.675,,event_agent@localhost,vehiclee2@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 14, ""node2"": 13, ""weight"": 1.4016, ""fuel...",
2025-11-19 23:40:11.675,,event_agent@localhost,vehiclee3@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 14, ""node2"": 13, ""weight"": 1.4016, ""fuel...",
2025-11-19 23:40:11.676,,event_agent@localhost,storee1_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 14, ""node2"": 13, ""weight"": 1.4016, ""fuel...",
2025-11-19 23:40:11.676,,event_agent@localhost,storee2_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 14, ""node2"": 13, ""weight"": 1.4016, ""fuel...",
2025-11-19 23:40:11.676,,event_agent@localhost,vehiclee1@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 14, ""node2"": 15, ""weight"": 3.7378, ""fuel...",
2025-11-19 23:40:11.676,,event_agent@localhost,vehiclee2@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 14, ""node2"": 15, ""weight"": 3.7378, ""fuel...",
2025-11-19 23:40:11.676,,event_agent@localhost,vehiclee3@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 14, ""node2"": 15, ""weight"": 3.7378, ""fuel...",
2025-11-19 23:40:11.677,,event_agent@localhost,storee1_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 14, ""node2"": 15, ""weight"": 3.7378, ""fuel...",
2025-11-19 23:40:11.677,,event_agent@localhost,storee2_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 14, ""node2"": 15, ""weight"": 3.7378, ""fuel...",
2025-11-19 23:40:11.677,,event_agent@localhost,vehiclee1@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 13, ""node2"": 8, ""weight"": 1.5106, ""fuel_...",
2025-11-19 23:40:11.677,,event_agent@localhost,vehiclee2@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 13, ""node2"": 8, ""weight"": 1.5106, ""fuel_...",
2025-11-19 23:40:11.678,,event_agent@localhost,vehiclee3@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 13, ""node2"": 8, ""weight"": 1.5106, ""fuel_...",
2025-11-19 23:40:11.678,,event_agent@localhost,storee1_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 13, ""node2"": 8, ""weight"": 1.5106, ""fuel_...",
2025-11-19 23:40:11.678,,event_agent@localhost,storee2_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 13, ""node2"": 8, ""weight"": 1.5106, ""fuel_...",
2025-11-19 23:40:11.678,,event_agent@localhost,vehiclee1@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 9, ""node2"": 10, ""weight"": 2.0919, ""fuel_...",
2025-11-19 23:40:11.679,,event_agent@localhost,vehiclee2@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 9, ""node2"": 10, ""weight"": 2.0919, ""fuel_...",
2025-11-19 23:40:11.679,,event_agent@localhost,vehiclee3@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 9, ""node2"": 10, ""weight"": 2.0919, ""fuel_...",
2025-11-19 23:40:11.679,,event_agent@localhost,storee1_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 9, ""node2"": 10, ""weight"": 2.0919, ""fuel_...",
2025-11-19 23:40:11.679,,event_agent@localhost,storee2_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0, ""data"": {""edges"": [{""node1"": 9, ""node2"": 10, ""weight"": 2.0919, ""fuel_...",
2025-11-19 23:40:11.682,,vehiclee1@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee1@localhost"", ""current_location"": 19, ""next_node"": 17, ""t...",
2025-11-19 23:40:11.684,,vehiclee2@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee2@localhost"", ""current_location"": 17, ""next_node"": 25, ""t...",
2025-11-19 23:40:11.686,,vehiclee3@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee3@localhost"", ""current_location"": 24, ""next_node"": 3, ""ti...",
2025-11-19 23:40:15.587,,storee1_test@localhost,warehousee1_test@localhost,Notify,store-buy,1 A,
2025-11-19 23:40:15.587,,storee1_test@localhost,warehousee2_test@localhost,Notify,store-buy,1 A,
2025-11-19 23:40:15.588,,warehousee1_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,1 A,
2025-11-19 23:40:15.589,,warehousee2_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,1 A,
2025-11-19 23:40:15.591,,storee1_test@localhost,warehousee2_test@localhost,Confirmation,store-confirm,1 A,
2025-11-19 23:40:15.591,,storee1_test@localhost,warehousee1_test@localhost,Confirmation,store-deny,1 A,
2025-11-19 23:40:15.592,,warehousee2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 23:40:15.592,,vehiclee1@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:40:15.593,,warehousee2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 23:40:15.593,,vehiclee2@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:40:15.593,,warehousee2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 23:40:15.594,,vehiclee3@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:40:15.594,,warehousee2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 101000005, ""product"": ""A"", ""quantity"": 1, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 23:40:15.594,,warehousee2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 101000005, ""product"": ""A"", ""quantity"": 1, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 23:40:15.595,,warehousee2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 101000005, ""product"": ""A"", ""quantity"": 1, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 23:40:15.598,,vehiclee1@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000005, ""can_fit"": true, ""delivery_time"": 11.786999999999999, ""vehicle_id"": ""vehiclee...",
2025-11-19 23:40:15.615,,vehiclee2@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000005, ""can_fit"": false, ""delivery_time"": 18.677, ""vehicle_id"": ""vehiclee2@localhost...",
2025-11-19 23:40:15.619,,vehiclee3@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000005, ""can_fit"": false, ""delivery_time"": 26.718, ""vehicle_id"": ""vehiclee3@localhost...",
2025-11-19 23:40:16.596,,warehousee2_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 101000005, ""confirmed"": true}",
2025-11-19 23:40:16.597,,warehousee2_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 101000005, ""confirmed"": false}",
2025-11-19 23:40:16.597,,warehousee2_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 101000005, ""confirmed"": false}",
