timestamp_real,timestamp_sim,sender,receiver,message_type,performative,body_preview,metadata
2025-11-19 22:20:33.020,,storee1_test@localhost,warehousee1_test@localhost,Notify,store-buy,1 D,
2025-11-19 22:20:33.020,,storee1_test@localhost,warehousee2_test@localhost,Notify,store-buy,1 D,
2025-11-19 22:20:33.021,,warehousee1_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,1 D,
2025-11-19 22:20:33.021,,warehousee2_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,1 D,
2025-11-19 22:20:33.023,,storee1_test@localhost,warehousee1_test@localhost,Confirmation,store-confirm,1 D,
2025-11-19 22:20:33.024,,storee1_test@localhost,warehousee2_test@localhost,Confirmation,store-deny,1 D,
2025-11-19 22:20:33.598,,warehousee1_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:20:33.599,,vehiclee1@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:33.599,,warehousee1_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 101000000, ""product"": ""D"", ""quantity"": 1, ""sender"": ""warehousee1_test@localhost"", ""recei...",
2025-11-19 22:20:33.600,,warehousee1_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:20:33.603,,vehiclee1@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000000, ""can_fit"": true, ""delivery_time"": 6.546, ""vehicle_id"": ""vehiclee1@localhost""}",
2025-11-19 22:20:33.604,,vehiclee2@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:33.604,,warehousee1_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 101000000, ""product"": ""D"", ""quantity"": 1, ""sender"": ""warehousee1_test@localhost"", ""recei...",
2025-11-19 22:20:33.604,,warehousee1_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:20:33.608,,vehiclee2@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000000, ""can_fit"": true, ""delivery_time"": 9.251000000000001, ""vehicle_id"": ""vehiclee2...",
2025-11-19 22:20:33.608,,vehiclee3@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:33.608,,warehousee1_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 101000000, ""product"": ""D"", ""quantity"": 1, ""sender"": ""warehousee1_test@localhost"", ""recei...",
2025-11-19 22:20:33.613,,vehiclee3@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000000, ""can_fit"": true, ""delivery_time"": 6.546, ""vehicle_id"": ""vehiclee3@localhost""}",
2025-11-19 22:20:34.597,,warehousee1_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 101000000, ""confirmed"": true}",
2025-11-19 22:20:34.597,,warehousee1_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 101000000, ""confirmed"": false}",
2025-11-19 22:20:34.597,,warehousee1_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 101000000, ""confirmed"": false}",
2025-11-19 22:20:34.995,,storee2_test@localhost,warehousee1_test@localhost,Notify,store-buy,13 D,
2025-11-19 22:20:34.996,,storee2_test@localhost,warehousee2_test@localhost,Notify,store-buy,13 D,
2025-11-19 22:20:34.997,,warehousee1_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,13 D,
2025-11-19 22:20:34.998,,warehousee2_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,13 D,
2025-11-19 22:20:34.999,,storee2_test@localhost,warehousee1_test@localhost,Confirmation,store-confirm,13 D,
2025-11-19 22:20:35.000,,storee2_test@localhost,warehousee2_test@localhost,Confirmation,store-deny,13 D,
2025-11-19 22:20:35.001,,warehousee1_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:20:35.001,,vehiclee1@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:35.002,,warehousee1_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:20:35.002,,vehiclee2@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:35.003,,warehousee1_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 102000000, ""product"": ""D"", ""quantity"": 13, ""sender"": ""warehousee1_test@localhost"", ""rece...",
2025-11-19 22:20:35.003,,warehousee1_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:20:35.006,,vehiclee2@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000000, ""can_fit"": true, ""delivery_time"": 10.341000000000001, ""vehicle_id"": ""vehiclee...",
2025-11-19 22:20:35.007,,vehiclee3@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:35.007,,warehousee1_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 102000000, ""product"": ""D"", ""quantity"": 13, ""sender"": ""warehousee1_test@localhost"", ""rece...",
2025-11-19 22:20:35.011,,vehiclee3@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000000, ""can_fit"": true, ""delivery_time"": 7.636, ""vehicle_id"": ""vehiclee3@localhost""}",
2025-11-19 22:20:35.994,,warehousee1_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 102000000, ""confirmed"": true}",
2025-11-19 22:20:35.994,,warehousee1_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 102000000, ""confirmed"": false}",
2025-11-19 22:20:36.434,,warehousee1_test@localhost,supplierr1_test@localhost,Request,warehouse-buy,72 D,
2025-11-19 22:20:36.434,,warehousee1_test@localhost,supplierr2_test@localhost,Request,warehouse-buy,72 D,
2025-11-19 22:20:36.435,,supplierr1_test@localhost,warehousee1_test@localhost,Confirmation,supplier-accept,72 D,
2025-11-19 22:20:36.435,,supplierr2_test@localhost,warehousee1_test@localhost,Confirmation,supplier-accept,72 D,
2025-11-19 22:20:36.437,,warehousee1_test@localhost,supplierr1_test@localhost,Confirmation,warehouse-confirm,72 D,
2025-11-19 22:20:36.437,,warehousee1_test@localhost,supplierr2_test@localhost,Confirmation,warehouse-deny,72 D,
2025-11-19 22:20:36.438,,supplierr1_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:20:36.438,,vehiclee1@localhost,supplierr1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:36.439,,supplierr1_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:20:36.439,,vehiclee2@localhost,supplierr1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:36.439,,supplierr1_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": ""201000000"", ""product"": ""D"", ""quantity"": 72, ""sender"": ""supplierr1_test@localhost"", ""rec...",
2025-11-19 22:20:36.440,,supplierr1_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:20:36.443,,vehiclee2@localhost,supplierr1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""201000000"", ""can_fit"": true, ""delivery_time"": 12.43, ""vehicle_id"": ""vehiclee2@localhost...",
2025-11-19 22:20:36.443,,vehiclee3@localhost,supplierr1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:36.444,,supplierr1_test@localhost,vehiclee2@localhost,Notify,order-confirmation,"{""orderid"": ""201000000"", ""confirmed"": true}",
2025-11-19 22:20:38.012,,storee1_test@localhost,warehousee1_test@localhost,Notify,store-buy,20 B,
2025-11-19 22:20:38.012,,storee1_test@localhost,warehousee2_test@localhost,Notify,store-buy,20 B,
2025-11-19 22:20:38.013,,warehousee1_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,20 B,
2025-11-19 22:20:38.013,,warehousee2_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,20 B,
2025-11-19 22:20:38.015,,storee1_test@localhost,warehousee1_test@localhost,Confirmation,store-confirm,20 B,
2025-11-19 22:20:38.015,,storee1_test@localhost,warehousee2_test@localhost,Confirmation,store-deny,20 B,
2025-11-19 22:20:38.016,,warehousee1_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:20:38.016,,vehiclee1@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:38.016,,warehousee1_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:20:38.017,,vehiclee2@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:38.017,,warehousee1_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:20:38.017,,vehiclee3@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:38.018,,warehousee1_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 101000001, ""product"": ""B"", ""quantity"": 20, ""sender"": ""warehousee1_test@localhost"", ""rece...",
2025-11-19 22:20:38.018,,warehousee1_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 101000001, ""product"": ""B"", ""quantity"": 20, ""sender"": ""warehousee1_test@localhost"", ""rece...",
2025-11-19 22:20:38.018,,warehousee1_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 101000001, ""product"": ""B"", ""quantity"": 20, ""sender"": ""warehousee1_test@localhost"", ""rece...",
2025-11-19 22:20:38.022,,vehiclee1@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000001, ""can_fit"": true, ""delivery_time"": 6.546, ""vehicle_id"": ""vehiclee1@localhost""}",
2025-11-19 22:20:38.026,,vehiclee2@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000001, ""can_fit"": false, ""delivery_time"": 16.175, ""vehicle_id"": ""vehiclee2@localhost...",
2025-11-19 22:20:38.031,,vehiclee3@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000001, ""can_fit"": false, ""delivery_time"": 16.887, ""vehicle_id"": ""vehiclee3@localhost...",
2025-11-19 22:20:39.029,,warehousee1_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 101000001, ""confirmed"": true}",
2025-11-19 22:20:39.029,,warehousee1_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 101000001, ""confirmed"": false}",
2025-11-19 22:20:39.030,,warehousee1_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 101000001, ""confirmed"": false}",
2025-11-19 22:20:39.248,,event_agent@localhost,vehiclee1@localhost,Request,inform,"{""type"": ""arrival"", ""vehicle"": ""vehicle_init_signal_999"", ""time"": 0.1}",
2025-11-19 22:20:39.248,,event_agent@localhost,vehiclee2@localhost,Request,inform,"{""type"": ""arrival"", ""vehicle"": ""vehicle_init_signal_999"", ""time"": 0.1}",
2025-11-19 22:20:39.248,,event_agent@localhost,vehiclee3@localhost,Request,inform,"{""type"": ""arrival"", ""vehicle"": ""vehicle_init_signal_999"", ""time"": 0.1}",
2025-11-19 22:20:39.248,,event_agent@localhost,world@localhost,Request,request,"{""simulation_time"": 10.0, ""requester"": ""event_agent@localhost""}",
2025-11-19 22:20:39.251,,vehiclee1@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee1@localhost"", ""current_location"": 2, ""next_node"": 7, ""tim...",
2025-11-19 22:20:39.253,,vehiclee2@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee2@localhost"", ""current_location"": 11, ""next_node"": 3, ""ti...",
2025-11-19 22:20:39.255,,vehiclee3@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee3@localhost"", ""current_location"": 2, ""next_node"": 7, ""tim...",
2025-11-19 22:20:39.256,,world@localhost,event_agent@localhost,Notify,inform,"{""events"": [{""node1_id"": 15, ""node2_id"": 20, ""new_time"": 3.9516, ""new_fuel_consumption"": 0.151, ""ins...",
2025-11-19 22:20:48.020,,storee2_test@localhost,warehousee1_test@localhost,Notify,store-buy,18 B,
2025-11-19 22:20:48.020,,storee2_test@localhost,warehousee2_test@localhost,Notify,store-buy,18 B,
2025-11-19 22:20:48.021,,warehousee1_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,18 B,
2025-11-19 22:20:48.021,,warehousee2_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,18 B,
2025-11-19 22:20:48.023,,storee2_test@localhost,warehousee1_test@localhost,Confirmation,store-confirm,18 B,
2025-11-19 22:20:48.023,,storee2_test@localhost,warehousee2_test@localhost,Confirmation,store-deny,18 B,
2025-11-19 22:20:48.024,,warehousee1_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:20:48.024,,vehiclee1@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:48.025,,warehousee1_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:20:48.025,,vehiclee2@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:48.025,,warehousee1_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:20:48.026,,vehiclee3@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:48.026,,warehousee1_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 102000001, ""product"": ""B"", ""quantity"": 18, ""sender"": ""warehousee1_test@localhost"", ""rece...",
2025-11-19 22:20:48.026,,warehousee1_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 102000001, ""product"": ""B"", ""quantity"": 18, ""sender"": ""warehousee1_test@localhost"", ""rece...",
2025-11-19 22:20:48.027,,warehousee1_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 102000001, ""product"": ""B"", ""quantity"": 18, ""sender"": ""warehousee1_test@localhost"", ""rece...",
2025-11-19 22:20:48.032,,vehiclee1@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000001, ""can_fit"": false, ""delivery_time"": 14.182, ""vehicle_id"": ""vehiclee1@localhost...",
2025-11-19 22:20:48.037,,vehiclee2@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000001, ""can_fit"": false, ""delivery_time"": 17.265, ""vehicle_id"": ""vehiclee2@localhost...",
2025-11-19 22:20:48.040,,vehiclee3@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000001, ""can_fit"": true, ""delivery_time"": 7.636, ""vehicle_id"": ""vehiclee3@localhost""}",
2025-11-19 22:20:49.026,,warehousee1_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 102000001, ""confirmed"": true}",
2025-11-19 22:20:49.027,,warehousee1_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 102000001, ""confirmed"": false}",
2025-11-19 22:20:49.027,,warehousee1_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 102000001, ""confirmed"": false}",
2025-11-19 22:20:49.256,,event_agent@localhost,vehiclee1@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 2.801, ""vehicles"": [""vehiclee1"", ""vehiclee3""]}",
2025-11-19 22:20:49.256,,event_agent@localhost,vehiclee2@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 2.801, ""vehicles"": [""vehiclee1"", ""vehiclee3""]}",
2025-11-19 22:20:49.257,,event_agent@localhost,vehiclee3@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 2.801, ""vehicles"": [""vehiclee1"", ""vehiclee3""]}",
2025-11-19 22:20:49.257,,event_agent@localhost,storee1_test@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 2.801, ""vehicles"": [""vehiclee1"", ""vehiclee3""]}",
2025-11-19 22:20:49.257,,event_agent@localhost,storee2_test@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 2.801, ""vehicles"": [""vehiclee1"", ""vehiclee3""]}",
2025-11-19 22:20:49.258,,vehiclee1@localhost,supplier7@localhost,Notify,vehicle-pickup,"{""product"": ""D"", ""quantity"": 1, ""orderid"": 101000000, ""sender"": ""warehousee1_test@localhost"", ""recei...",
2025-11-19 22:20:49.258,,vehiclee1@localhost,warehousee1_test@localhost,Notify,vehicle-pickup,"{""orderid"": 101000000, ""vehicle_id"": ""vehiclee1@localhost"", ""status"": ""started"", ""location"": 7}",
2025-11-19 22:20:49.259,,vehiclee1@localhost,supplier7@localhost,Notify,vehicle-pickup,"{""product"": ""B"", ""quantity"": 20, ""orderid"": 101000001, ""sender"": ""warehousee1_test@localhost"", ""rece...",
2025-11-19 22:20:49.259,,vehiclee1@localhost,warehousee1_test@localhost,Notify,vehicle-pickup,"{""orderid"": 101000001, ""vehicle_id"": ""vehiclee1@localhost"", ""status"": ""started"", ""location"": 7}",
2025-11-19 22:20:49.260,,vehiclee1@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee1@localhost"", ""current_location"": 7, ""next_node"": 2, ""tim...",
2025-11-19 22:20:49.262,,vehiclee2@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee2@localhost"", ""current_location"": 11, ""next_node"": 3, ""ti...",
2025-11-19 22:20:49.263,,vehiclee3@localhost,supplier7@localhost,Notify,vehicle-pickup,"{""product"": ""D"", ""quantity"": 13, ""orderid"": 102000000, ""sender"": ""warehousee1_test@localhost"", ""rece...",
2025-11-19 22:20:49.263,,vehiclee3@localhost,warehousee1_test@localhost,Notify,vehicle-pickup,"{""orderid"": 102000000, ""vehicle_id"": ""vehiclee3@localhost"", ""status"": ""started"", ""location"": 7}",
2025-11-19 22:20:49.264,,vehiclee3@localhost,supplier7@localhost,Notify,vehicle-pickup,"{""product"": ""B"", ""quantity"": 18, ""orderid"": 102000001, ""sender"": ""warehousee1_test@localhost"", ""rece...",
2025-11-19 22:20:49.264,,vehiclee3@localhost,warehousee1_test@localhost,Notify,vehicle-pickup,"{""orderid"": 102000001, ""vehicle_id"": ""vehiclee3@localhost"", ""status"": ""started"", ""location"": 7}",
2025-11-19 22:20:49.265,,vehiclee3@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee3@localhost"", ""current_location"": 7, ""next_node"": 11, ""ti...",
2025-11-19 22:20:51.434,,warehousee1_test@localhost,supplierr1_test@localhost,Request,warehouse-buy,78 B,
2025-11-19 22:20:51.435,,warehousee1_test@localhost,supplierr2_test@localhost,Request,warehouse-buy,78 B,
2025-11-19 22:20:51.435,,supplierr1_test@localhost,warehousee1_test@localhost,Confirmation,supplier-accept,78 B,
2025-11-19 22:20:51.436,,supplierr2_test@localhost,warehousee1_test@localhost,Confirmation,supplier-accept,78 B,
2025-11-19 22:20:51.437,,warehousee1_test@localhost,supplierr1_test@localhost,Confirmation,warehouse-confirm,78 B,
2025-11-19 22:20:51.438,,warehousee1_test@localhost,supplierr2_test@localhost,Confirmation,warehouse-deny,78 B,
2025-11-19 22:20:51.439,,supplierr1_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:20:51.439,,vehiclee1@localhost,supplierr1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:51.440,,supplierr1_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:20:51.440,,vehiclee2@localhost,supplierr1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:51.440,,supplierr1_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:20:51.441,,vehiclee3@localhost,supplierr1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:51.441,,supplierr1_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": ""201000001"", ""product"": ""B"", ""quantity"": 78, ""sender"": ""supplierr1_test@localhost"", ""rec...",
2025-11-19 22:20:51.441,,supplierr1_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": ""201000001"", ""product"": ""B"", ""quantity"": 78, ""sender"": ""supplierr1_test@localhost"", ""rec...",
2025-11-19 22:20:51.442,,supplierr1_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": ""201000001"", ""product"": ""B"", ""quantity"": 78, ""sender"": ""supplierr1_test@localhost"", ""rec...",
2025-11-19 22:20:51.445,,vehiclee1@localhost,supplierr1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""201000001"", ""can_fit"": false, ""delivery_time"": 13.446000000000002, ""vehicle_id"": ""vehic...",
2025-11-19 22:20:51.448,,vehiclee2@localhost,supplierr1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""201000001"", ""can_fit"": true, ""delivery_time"": 12.43, ""vehicle_id"": ""vehiclee2@localhost...",
2025-11-19 22:20:51.452,,vehiclee3@localhost,supplierr1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""201000001"", ""can_fit"": false, ""delivery_time"": 20.066, ""vehicle_id"": ""vehiclee3@localho...",
2025-11-19 22:20:53.018,,storee2_test@localhost,warehousee1_test@localhost,Notify,store-buy,9 A,
2025-11-19 22:20:53.019,,storee2_test@localhost,warehousee2_test@localhost,Notify,store-buy,9 A,
2025-11-19 22:20:53.019,,storee1_test@localhost,warehousee1_test@localhost,Notify,store-buy,20 C,
2025-11-19 22:20:53.020,,storee1_test@localhost,warehousee2_test@localhost,Notify,store-buy,20 C,
2025-11-19 22:20:53.020,,warehousee1_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,9 A,
2025-11-19 22:20:53.021,,warehousee2_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,9 A,
2025-11-19 22:20:53.021,,warehousee1_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,20 C,
2025-11-19 22:20:53.021,,warehousee2_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,20 C,
2025-11-19 22:20:53.024,,storee2_test@localhost,warehousee1_test@localhost,Confirmation,store-confirm,9 A,
2025-11-19 22:20:53.024,,storee1_test@localhost,warehousee1_test@localhost,Confirmation,store-confirm,20 C,
2025-11-19 22:20:53.025,,storee2_test@localhost,warehousee2_test@localhost,Confirmation,store-deny,9 A,
2025-11-19 22:20:53.025,,storee1_test@localhost,warehousee2_test@localhost,Confirmation,store-deny,20 C,
2025-11-19 22:20:53.026,,warehousee1_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:20:53.026,,warehousee1_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:20:53.027,,vehiclee1@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:53.027,,vehiclee1@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:53.027,,warehousee1_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:20:53.028,,warehousee1_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:20:53.028,,vehiclee2@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:53.029,,vehiclee2@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:53.029,,warehousee1_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:20:53.029,,warehousee1_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:20:53.030,,vehiclee3@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:53.030,,vehiclee3@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:20:53.030,,warehousee1_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 102000002, ""product"": ""A"", ""quantity"": 9, ""sender"": ""warehousee1_test@localhost"", ""recei...",
2025-11-19 22:20:53.031,,warehousee1_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 102000002, ""product"": ""A"", ""quantity"": 9, ""sender"": ""warehousee1_test@localhost"", ""recei...",
2025-11-19 22:20:53.031,,warehousee1_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 102000002, ""product"": ""A"", ""quantity"": 9, ""sender"": ""warehousee1_test@localhost"", ""recei...",
2025-11-19 22:20:53.031,,warehousee1_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 101000002, ""product"": ""C"", ""quantity"": 20, ""sender"": ""warehousee1_test@localhost"", ""rece...",
2025-11-19 22:20:53.032,,warehousee1_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 101000002, ""product"": ""C"", ""quantity"": 20, ""sender"": ""warehousee1_test@localhost"", ""rece...",
