timestamp_real,timestamp_sim,vehicle_jid,algorithm,num_orders,computation_time_ms,route_length,total_distance,total_fuel,route_nodes
2025-11-19 22:21:18.040,,vehiclee3@localhost,astar,1,1.024,3,10.341,0,"[11, 7, 11]"
2025-11-19 22:21:19.029,,vehiclee1@localhost,astar,5,3.05,11,34.814,0,"[7, 7, 2, 7, 2, 7, 11, 7, 2, 7, 11]"
2025-11-19 22:21:23.033,,order_102000005,astar,1,1.03,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:21:23.039,,order_102000005,astar,1,1.014,3,9.325,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:21:23.042,,vehiclee2@localhost,astar,3,3.036,7,21.722,0,"[7, 7, 2, 7, 11, 7, 11]"
2025-11-19 22:21:23.044,,order_102000005,astar,1,1.012,3,8.51,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:21:23.045,,vehiclee3@localhost,astar,1,1.02,3,10.341,0,"[11, 7, 11]"
2025-11-19 22:21:23.047,,order_101000006,astar,1,1.013,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:23.050,,order_101000006,astar,1,1.012,2,8.235,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:23.053,,vehiclee2@localhost,astar,3,3.035,7,20.632,0,"[7, 7, 11, 7, 2, 7, 2]"
2025-11-19 22:21:23.055,,order_101000006,astar,1,1.016,2,7.42,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:23.057,,vehiclee3@localhost,astar,1,1.011,3,9.251,0,"[11, 7, 2]"
2025-11-19 22:21:24.029,,vehiclee1@localhost,astar,6,4.064,13,31.019,0,"[7, 7, 2, 7, 7, 2, 7, 2, 7, 2, 7, 11, 11]"
2025-11-19 22:21:24.033,,vehiclee1@localhost,astar,7,3.563,15,50.465,0,"[7, 7, 2, 7, 2, 7, 7, 2, 11, 7, 7, 2, 11, 7, 11]"
2025-11-19 22:21:26.439,,order_201000003,astar,1,1.02,3,9.679,0.258,"[Node(3), Node(8), Node(7)]"
2025-11-19 22:21:26.441,,vehiclee1@localhost,astar,1,1.017,3,12.43,0,"[11, 3, 7]"
2025-11-19 22:21:26.443,,order_201000003,astar,1,1.016,3,4.49,0.258,"[Node(3), Node(8), Node(7)]"
2025-11-19 22:21:26.447,,vehiclee2@localhost,astar,3,3.598,7,15.48,0,"[7, 7, 2, 3, 7, 7, 11]"
2025-11-19 22:21:26.449,,order_201000003,astar,1,1.018,3,10.935,0.258,"[Node(3), Node(8), Node(7)]"
2025-11-19 22:21:26.450,,vehiclee3@localhost,astar,1,1.535,3,12.43,0,"[11, 3, 7]"
2025-11-19 22:21:28.026,,order_101000007,astar,1,1.019,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:28.029,,order_101000007,astar,1,1.019,2,8.235,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:28.032,,vehiclee2@localhost,astar,3,2.55,7,20.632,0,"[7, 7, 2, 7, 11, 7, 2]"
2025-11-19 22:21:28.034,,order_101000007,astar,1,1.028,2,7.42,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:28.036,,vehiclee3@localhost,astar,1,1.02,3,9.251,0,"[11, 7, 2]"
2025-11-19 22:21:29.027,,vehiclee1@localhost,astar,8,4.6,17,47.906,0,"[7, 7, 2, 7, 7, 2, 7, 11, 11, 7, 2, 7, 2, 7, 2, 7, 11]"
2025-11-19 22:21:33.024,,order_102000006,astar,1,1.026,3,10.341,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:21:33.025,,vehiclee3@localhost,astar,1,1.016,0,10.341,0,order_102000006
2025-11-19 22:21:34.024,,vehiclee3@localhost,astar,1,1.548,3,10.341,0,"[11, 7, 11]"
2025-11-19 22:21:38.027,,order_102000007,astar,1,1.041,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:21:38.033,,order_102000007,astar,1,1.021,3,8.047,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:21:38.036,,vehiclee2@localhost,astar,3,3.071,7,21.722,0,"[7, 7, 2, 7, 11, 7, 11]"
2025-11-19 22:21:38.038,,order_102000007,astar,1,1.02,3,10.341,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:21:38.041,,order_101000008,astar,1,1.531,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:38.045,,order_101000008,astar,1,1.031,2,6.957,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:38.047,,vehiclee2@localhost,astar,3,2.551,7,20.632,0,"[7, 7, 2, 7, 11, 7, 2]"
2025-11-19 22:21:38.050,,order_101000008,astar,1,1.021,2,9.251,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:38.052,,vehiclee3@localhost,astar,1,1.028,3,9.251,0,"[11, 7, 2]"
2025-11-19 22:21:39.025,,vehiclee3@localhost,astar,2,2.045,5,10.341,0,"[11, 7, 7, 11, 11]"
2025-11-19 22:21:39.032,,vehiclee1@localhost,astar,9,5.611,19,54.452,0,"[7, 7, 2, 7, 2, 7, 7, 2, 7, 2, 7, 2, 7, 2, 7, 11, 11, 7, 11]"
2025-11-19 22:21:43.032,,order_101000009,astar,1,1.018,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:43.035,,order_101000009,astar,1,1.019,2,6.957,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:43.038,,vehiclee2@localhost,astar,3,2.551,7,20.632,0,"[7, 7, 2, 7, 11, 7, 2]"
2025-11-19 22:21:43.040,,order_101000009,astar,1,1.017,2,9.251,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:43.044,,vehiclee3@localhost,astar,1,1.028,3,9.251,0,"[11, 7, 2]"
2025-11-19 22:21:44.037,,vehiclee1@localhost,astar,10,4.594,21,60.38,0,"[7, 7, 7, 2, 7, 2, 7, 11, 11, 7, 2, 7, 2, 7, 7, 2, 7, 2, 7, 2, 11]"
2025-11-19 22:21:48.028,,order_101000010,astar,1,1.01,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:48.032,,order_101000010,astar,1,1.01,2,6.957,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:48.035,,vehiclee2@localhost,astar,3,3.064,7,20.632,0,"[7, 7, 2, 7, 11, 7, 2]"
2025-11-19 22:21:48.037,,order_101000010,astar,1,1.013,2,9.251,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:48.041,,vehiclee3@localhost,astar,1,1.011,3,9.251,0,"[11, 7, 2]"
2025-11-19 22:21:49.032,,vehiclee1@localhost,astar,11,4.588,23,66.926,0,"[7, 7, 2, 7, 7, 2, 7, 2, 7, 2, 7, 11, 11, 7, 7, 2, 7, 2, 7, 2, 7, 2, 11]"
2025-11-19 22:21:49.263,,vehiclee2@localhost,astar,2,2.043,5,14.086,0,"[7, 7, 11, 7, 2]"
2025-11-19 22:21:53.030,,order_101000011,astar,1,1.548,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:53.033,,order_101000011,astar,1,1.019,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:53.037,,order_101000011,astar,1,1.019,2,9.251,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:53.041,,vehiclee3@localhost,astar,1,1.014,3,9.251,0,"[11, 7, 2]"
2025-11-19 22:21:53.043,,order_102000008,astar,1,1.014,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:21:53.051,,order_102000008,astar,1,1.532,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:21:53.054,,order_102000008,astar,1,1.026,3,10.341,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:21:54.027,,vehiclee1@localhost,astar,12,4.591,25,65.836,0,"[7, 7, 2, 7, 7, 2, 7, 2, 7, 2, 7, 2, 7, 7, 7, 2, 11, 11, 11, 7, 2, 7, 2, 7, 2]"
2025-11-19 22:21:54.030,,vehiclee2@localhost,astar,3,2.554,7,21.722,0,"[7, 7, 2, 7, 11, 7, 11]"
2025-11-19 22:21:58.026,,order_101000012,astar,1,1.535,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:58.029,,order_101000012,astar,1,1.018,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:58.032,,order_101000012,astar,1,1.016,2,9.251,0.122,"[Node(7), Node(2)]"
2025-11-19 22:21:58.036,,vehiclee3@localhost,astar,1,1.015,3,9.251,0,"[11, 7, 2]"
2025-11-19 22:21:59.035,,vehiclee1@localhost,astar,13,5.631,27,39.652,0,"[7, 7, 7, 7, 2, 2, 7, 7, 2, 2, 7, 7, 7, 7, 2, 2, 11, 11, 11, 7, 7, 2, 2, 7, 7, 2, 2]"
2025-11-19 22:22:03.042,,order_101000013,astar,1,1.04,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:22:03.046,,order_101000013,astar,1,1.02,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:22:03.050,,vehiclee2@localhost,astar,1,1.019,3,9.251,0,"[11, 7, 2]"
2025-11-19 22:22:03.052,,order_101000013,astar,1,1.015,2,9.251,0.122,"[Node(7), Node(2)]"
2025-11-19 22:22:03.055,,vehiclee3@localhost,astar,1,1.537,3,9.251,0,"[11, 7, 2]"
2025-11-19 22:22:03.058,,order_102000009,astar,1,1.055,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:03.068,,order_102000009,astar,1,1.019,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:03.072,,order_102000009,astar,1,1.019,3,10.341,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:04.026,,vehiclee1@localhost,astar,14,5.098,29,43.493,0,"[7, 7, 7, 7, 2, 2, 7, 7, 7, 2, 2, 7, 7, 7, 2, 2, 7, 7, 2, 2, 7, 7, 2, 2, 7, 2, 11, 11, 11]"
2025-11-19 22:22:04.031,,vehiclee2@localhost,astar,4,3.569,9,21.722,0,"[7, 7, 7, 2, 7, 11, 11, 7, 11]"
2025-11-19 22:22:06.451,,order_201000004,astar,1,1.015,3,9.679,0.258,"[Node(3), Node(8), Node(7)]"
2025-11-19 22:22:06.453,,vehiclee1@localhost,astar,1,1.011,3,12.43,0,"[11, 3, 7]"
2025-11-19 22:22:06.455,,order_201000004,astar,1,1.521,3,9.679,0.258,"[Node(3), Node(8), Node(7)]"
2025-11-19 22:22:06.456,,vehiclee2@localhost,astar,1,1.011,3,12.43,0,"[11, 3, 7]"
2025-11-19 22:22:06.459,,order_201000004,astar,1,1.539,3,12.43,0.258,"[Node(3), Node(8), Node(7)]"
2025-11-19 22:22:06.460,,vehiclee3@localhost,astar,1,1.011,3,12.43,0,"[11, 3, 7]"
2025-11-19 22:22:08.039,,order_102000010,astar,1,1.014,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:08.055,,order_102000010,astar,1,1.031,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:08.060,,order_102000010,astar,1,1.057,3,10.341,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:09.023,,vehiclee3@localhost,astar,3,2.552,7,20.682,0,"[11, 7, 7, 11, 11, 7, 11]"
2025-11-19 22:22:13.024,,order_101000014,astar,1,1.028,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:22:13.028,,order_101000014,astar,1,1.02,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:22:13.033,,order_101000014,astar,1,1.022,2,9.251,0.122,"[Node(7), Node(2)]"
2025-11-19 22:22:13.037,,vehiclee3@localhost,astar,1,1.015,3,9.251,0,"[11, 7, 2]"
2025-11-19 22:22:14.052,,vehiclee1@localhost,astar,15,27.542,31,10.763,0,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 11, 11, 11]"
2025-11-19 22:22:18.024,,order_101000015,astar,1,1.024,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:22:18.032,,vehiclee1@localhost,astar,1,1.02,3,9.251,0,"[11, 7, 2]"
2025-11-19 22:22:18.035,,order_101000015,astar,1,2.043,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:22:18.040,,order_101000015,astar,1,1.53,2,9.251,0.122,"[Node(7), Node(2)]"
2025-11-19 22:22:18.044,,vehiclee3@localhost,astar,1,1.024,3,9.251,0,"[11, 7, 2]"
2025-11-19 22:22:19.028,,vehiclee2@localhost,astar,5,4.073,11,27.65,0,"[7, 7, 7, 2, 7, 11, 11, 7, 7, 2, 11]"
2025-11-19 22:22:23.027,,order_102000011,astar,1,1.014,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:23.028,,vehiclee1@localhost,astar,1,1.023,3,10.341,0,"[11, 7, 11]"
2025-11-19 22:22:23.030,,order_102000011,astar,1,1.022,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:23.033,,order_102000011,astar,1,1.054,3,6.989,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:24.028,,vehiclee2@localhost,astar,6,3.564,13,28.268,0,"[7, 7, 2, 7, 7, 11, 11, 7, 2, 7, 7, 11, 11]"
2025-11-19 22:22:33.046,,order_102000012,astar,1,1.021,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:33.048,,vehiclee1@localhost,astar,1,1.023,3,10.341,0,"[11, 7, 11]"
2025-11-19 22:22:33.050,,order_102000012,astar,1,1.018,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:33.055,,order_102000012,astar,1,1.026,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:33.059,,order_101000016,astar,1,1.567,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:22:33.060,,vehiclee1@localhost,astar,1,1.534,3,9.251,0,"[11, 7, 2]"
2025-11-19 22:22:33.063,,order_101000016,astar,1,1.014,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:22:33.066,,order_101000016,astar,1,1.022,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:22:33.069,,vehiclee3@localhost,astar,1,1.017,3,9.251,0,"[11, 7, 2]"
2025-11-19 22:22:34.024,,vehiclee3@localhost,astar,4,2.029,9,15.176,0,"[7, 7, 7, 11, 11, 7, 7, 11, 11]"
2025-11-19 22:22:34.029,,vehiclee2@localhost,astar,7,4.048,15,34.196,0,"[7, 7, 7, 7, 2, 11, 11, 7, 2, 7, 2, 7, 7, 11, 11]"
2025-11-19 22:22:38.027,,order_102000013,astar,1,1.025,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:38.028,,vehiclee1@localhost,astar,1,1.027,3,10.341,0,"[11, 7, 11]"
2025-11-19 22:22:38.030,,order_102000013,astar,1,1.022,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:38.035,,order_102000013,astar,1,1.023,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:39.029,,vehiclee3@localhost,astar,5,2.554,11,25.517,0,"[7, 7, 7, 11, 11, 7, 7, 11, 11, 7, 11]"
2025-11-19 22:22:48.031,,order_102000014,astar,1,1.039,3,7.636,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:48.033,,vehiclee1@localhost,astar,1,1.022,3,10.341,0,"[11, 7, 11]"
2025-11-19 22:22:48.035,,order_102000014,astar,1,1.018,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:48.042,,order_102000014,astar,1,1.016,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:48.046,,order_101000017,astar,1,1.015,2,6.546,0.122,"[Node(7), Node(2)]"
2025-11-19 22:22:48.047,,vehiclee1@localhost,astar,1,1.564,3,9.251,0,"[11, 7, 2]"
2025-11-19 22:22:48.049,,order_101000017,astar,1,1.013,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:22:48.054,,order_101000017,astar,1,1.526,2,3.745,0.122,"[Node(7), Node(2)]"
2025-11-19 22:22:48.060,,vehiclee3@localhost,astar,1,1.015,3,9.251,0,"[11, 7, 2]"
2025-11-19 22:22:49.024,,vehiclee3@localhost,astar,6,2.042,13,4.835,0,"[7, 7, 7, 7, 7, 7, 7, 11, 11, 11, 11, 11, 11]"
2025-11-19 22:22:49.028,,vehiclee2@localhost,astar,8,3.564,17,44.065,0,"[7, 7, 2, 7, 2, 7, 7, 11, 11, 7, 2, 7, 7, 11, 11, 7, 2]"
2025-11-19 22:22:51.438,,order_201000005,astar,1,1.015,3,6.9,0.258,"[Node(3), Node(8), Node(7)]"
2025-11-19 22:22:51.439,,vehiclee1@localhost,astar,1,1.522,3,12.43,0,"[11, 3, 7]"
2025-11-19 22:22:51.441,,order_201000005,astar,1,1.018,3,9.679,0.258,"[Node(3), Node(8), Node(7)]"
2025-11-19 22:22:51.442,,vehiclee2@localhost,astar,1,1.018,3,6.9,0,"[2, 3, 7]"
2025-11-19 22:22:51.445,,order_201000005,astar,1,1.548,3,9.679,0.258,"[Node(3), Node(8), Node(7)]"
2025-11-19 22:22:51.446,,vehiclee3@localhost,astar,1,1.016,3,12.43,0,"[11, 3, 7]"
2025-11-19 22:22:53.037,,order_102000015,astar,1,1.022,3,7.636,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:53.039,,vehiclee1@localhost,astar,1,1.023,3,10.341,0,"[11, 7, 11]"
2025-11-19 22:22:53.041,,order_102000015,astar,1,1.529,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:53.047,,order_102000015,astar,1,1.021,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:54.021,,vehiclee3@localhost,astar,7,2.04,15,4.835,0,"[7, 7, 7, 7, 7, 7, 7, 7, 11, 11, 11, 11, 11, 11, 11]"
2025-11-19 22:22:58.028,,order_102000016,astar,1,1.018,3,7.636,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:58.030,,vehiclee1@localhost,astar,1,1.02,3,10.341,0,"[11, 7, 11]"
2025-11-19 22:22:58.032,,order_102000016,astar,1,1.016,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
2025-11-19 22:22:58.039,,order_102000016,astar,1,1.017,3,4.835,0.212,"[Node(7), Node(6), Node(11)]"
