timestamp_real,timestamp_sim,agent_jid,agent_type,product,change_type,quantity,stock_before,stock_after
2025-11-19 22:34:26.897,0,warehousee2_test@localhost,warehouse,C,lock,15,80,65
2025-11-19 22:34:26.901,0,warehousee1_test@localhost,warehouse,C,unlock_denied,15,37,52
2025-11-19 22:34:28.182,7.107,storee1_test@localhost,store,B,delivery,9,0,9
2025-11-19 22:34:28.183,7.107,storee1_test@localhost,store,D,delivery,6,0,6
2025-11-19 22:34:28.183,7.107,storee1_test@localhost,store,D,delivery,12,6,18
2025-11-19 22:34:31.899,0,warehousee1_test@localhost,warehouse,C,lock,11,52,41
2025-11-19 22:34:31.899,0,warehousee2_test@localhost,warehouse,C,lock,11,65,54
2025-11-19 22:34:31.903,0,warehousee1_test@localhost,warehouse,C,unlock_denied,11,41,52
2025-11-19 22:34:36.893,0,warehousee1_test@localhost,warehouse,B,lock,11,44,33
2025-11-19 22:34:36.893,0,warehousee2_test@localhost,warehouse,B,lock,11,80,69
2025-11-19 22:34:36.897,0,warehousee1_test@localhost,warehouse,B,unlock_denied,11,33,44
2025-11-19 22:34:41.910,0,warehousee1_test@localhost,warehouse,C,lock,11,52,41
2025-11-19 22:34:41.910,0,warehousee2_test@localhost,warehouse,C,lock,11,54,43
2025-11-19 22:34:41.914,0,warehousee1_test@localhost,warehouse,C,unlock_denied,11,41,52
2025-11-19 22:34:46.889,0,warehousee1_test@localhost,warehouse,C,lock,15,52,37
2025-11-19 22:34:46.890,0,warehousee2_test@localhost,warehouse,C,lock,15,43,28
2025-11-19 22:34:46.893,0,warehousee1_test@localhost,warehouse,C,unlock_denied,15,37,52
2025-11-19 22:34:51.897,0,warehousee1_test@localhost,warehouse,B,lock,14,44,30
2025-11-19 22:34:51.898,0,warehousee2_test@localhost,warehouse,B,lock,14,69,55
2025-11-19 22:34:51.901,0,warehousee1_test@localhost,warehouse,B,unlock_denied,14,30,44
2025-11-19 22:34:56.892,0,warehousee1_test@localhost,warehouse,D,lock,19,66,47
2025-11-19 22:34:56.892,0,warehousee2_test@localhost,warehouse,D,lock,19,30,11
2025-11-19 22:34:56.893,0,warehousee1_test@localhost,warehouse,A,lock,5,22,17
2025-11-19 22:34:56.894,0,warehousee2_test@localhost,warehouse,A,lock,5,65,60
2025-11-19 22:34:56.899,0,warehousee1_test@localhost,warehouse,D,unlock_denied,19,47,66
2025-11-19 22:34:56.900,0,warehousee1_test@localhost,warehouse,A,unlock_denied,5,17,22
2025-11-19 22:35:06.902,0,warehousee1_test@localhost,warehouse,D,lock,19,66,47
2025-11-19 22:35:06.903,0,warehousee2_test@localhost,warehouse,D,lock,19,80,61
2025-11-19 22:35:06.906,0,warehousee1_test@localhost,warehouse,D,unlock_denied,19,47,66
2025-11-19 22:35:11.897,0,warehousee1_test@localhost,warehouse,B,lock,4,44,40
2025-11-19 22:35:11.897,0,warehousee2_test@localhost,warehouse,B,lock,4,55,51
2025-11-19 22:35:11.898,0,warehousee1_test@localhost,warehouse,D,lock,10,66,56
2025-11-19 22:35:11.899,0,warehousee2_test@localhost,warehouse,D,lock,10,61,51
2025-11-19 22:35:11.905,0,warehousee1_test@localhost,warehouse,B,unlock_denied,4,40,44
2025-11-19 22:35:11.905,0,warehousee1_test@localhost,warehouse,D,unlock_denied,10,56,66
2025-11-19 22:35:21.898,0,warehousee1_test@localhost,warehouse,D,lock,16,66,50
2025-11-19 22:35:21.899,0,warehousee2_test@localhost,warehouse,D,lock,16,51,35
2025-11-19 22:35:21.899,0,warehousee1_test@localhost,warehouse,B,lock,15,44,29
2025-11-19 22:35:21.900,0,warehousee2_test@localhost,warehouse,B,lock,15,51,36
2025-11-19 22:35:21.912,0,warehousee1_test@localhost,warehouse,D,unlock_denied,16,50,66
2025-11-19 22:35:21.913,0,warehousee1_test@localhost,warehouse,B,unlock_denied,15,29,44
2025-11-19 22:35:28.177,16.131999999999998,storee2_test@localhost,store,C,delivery,1,0,1
2025-11-19 22:35:28.178,16.131999999999998,storee2_test@localhost,store,A,delivery,4,0,4
2025-11-19 22:35:28.179,16.131999999999998,storee2_test@localhost,store,C,delivery,17,1,18
2025-11-19 22:35:28.180,16.131999999999998,storee2_test@localhost,store,D,delivery,1,0,1
2025-11-19 22:35:31.894,0,warehousee1_test@localhost,warehouse,A,lock,19,22,3
2025-11-19 22:35:31.895,0,warehousee2_test@localhost,warehouse,A,lock,19,60,41
2025-11-19 22:35:31.895,0,warehousee1_test@localhost,warehouse,C,lock,17,52,35
2025-11-19 22:35:31.896,0,warehousee2_test@localhost,warehouse,C,lock,17,28,11
2025-11-19 22:35:31.902,0,warehousee1_test@localhost,warehouse,A,unlock_denied,19,3,22
2025-11-19 22:35:31.902,0,warehousee1_test@localhost,warehouse,C,unlock_denied,17,35,52
2025-11-19 22:35:36.890,0,warehousee1_test@localhost,warehouse,D,lock,19,66,47
2025-11-19 22:35:36.891,0,warehousee2_test@localhost,warehouse,D,lock,19,35,16
2025-11-19 22:35:36.894,0,warehousee1_test@localhost,warehouse,D,unlock_denied,19,47,66
2025-11-19 22:35:41.901,0,warehousee1_test@localhost,warehouse,C,lock,3,52,49
2025-11-19 22:35:41.902,0,warehousee2_test@localhost,warehouse,C,lock,3,80,77
2025-11-19 22:35:41.905,0,warehousee1_test@localhost,warehouse,C,unlock_denied,3,49,52
2025-11-19 22:35:46.892,0,warehousee1_test@localhost,warehouse,C,lock,3,52,49
2025-11-19 22:35:46.893,0,warehousee2_test@localhost,warehouse,C,lock,3,77,74
2025-11-19 22:35:46.894,0,warehousee1_test@localhost,warehouse,C,lock,5,49,44
2025-11-19 22:35:46.895,0,warehousee2_test@localhost,warehouse,C,lock,5,74,69
2025-11-19 22:35:46.900,0,warehousee1_test@localhost,warehouse,C,unlock_denied,3,44,47
2025-11-19 22:35:46.900,0,warehousee1_test@localhost,warehouse,C,unlock_denied,5,47,52
2025-11-19 22:35:51.894,0,warehousee1_test@localhost,warehouse,A,lock,9,22,13
2025-11-19 22:35:51.895,0,warehousee2_test@localhost,warehouse,A,lock,9,41,32
2025-11-19 22:35:51.898,0,warehousee1_test@localhost,warehouse,A,unlock_denied,9,13,22
2025-11-19 22:35:58.179,22.022999999999996,storee1_test@localhost,store,D,delivery,17,18,35
2025-11-19 22:35:58.180,22.022999999999996,storee1_test@localhost,store,C,delivery,11,0,11
2025-11-19 22:35:58.181,22.022999999999996,storee1_test@localhost,store,B,delivery,11,9,20
2025-11-19 22:35:58.182,22.022999999999996,storee1_test@localhost,store,C,delivery,11,11,22
2025-11-19 22:35:58.183,22.022999999999996,storee1_test@localhost,store,B,delivery,14,20,34
2025-11-19 22:35:58.184,22.022999999999996,storee1_test@localhost,store,D,delivery,19,35,54
2025-11-19 22:35:58.185,22.022999999999996,storee1_test@localhost,store,D,delivery,19,54,73
2025-11-19 22:35:58.186,22.022999999999996,storee1_test@localhost,store,B,delivery,4,34,38
2025-11-19 22:35:58.187,22.022999999999996,storee1_test@localhost,store,B,delivery,15,38,53
2025-11-19 22:35:58.187,22.022999999999996,storee1_test@localhost,store,C,delivery,17,22,39
2025-11-19 22:36:06.896,0,warehousee1_test@localhost,warehouse,D,lock,8,66,58
2025-11-19 22:36:06.897,0,warehousee2_test@localhost,warehouse,D,lock,8,80,72
2025-11-19 22:36:06.900,0,warehousee1_test@localhost,warehouse,D,unlock_denied,8,58,66
2025-11-19 22:36:08.173,24.725999999999996,storee1_test@localhost,store,C,delivery,15,39,54
2025-11-19 22:36:11.902,0,warehousee1_test@localhost,warehouse,A,lock,3,22,19
2025-11-19 22:36:11.903,0,warehousee2_test@localhost,warehouse,A,lock,3,32,29
2025-11-19 22:36:11.906,0,warehousee1_test@localhost,warehouse,A,unlock_denied,3,19,22
2025-11-19 22:36:16.891,0,warehousee1_test@localhost,warehouse,C,lock,1,52,51
2025-11-19 22:36:16.892,0,warehousee2_test@localhost,warehouse,C,lock,1,69,68
2025-11-19 22:36:16.916,0,warehousee1_test@localhost,warehouse,D,lock,14,66,52
2025-11-19 22:36:16.917,0,warehousee2_test@localhost,warehouse,D,lock,14,72,58
2025-11-19 22:36:16.922,0,warehousee1_test@localhost,warehouse,C,unlock_denied,1,51,52
2025-11-19 22:36:16.922,0,warehousee1_test@localhost,warehouse,D,unlock_denied,14,52,66
2025-11-19 22:36:21.894,0,warehousee1_test@localhost,warehouse,C,lock,15,52,37
2025-11-19 22:36:21.894,0,warehousee2_test@localhost,warehouse,C,lock,15,68,53
2025-11-19 22:36:21.895,0,warehousee1_test@localhost,warehouse,A,lock,7,22,15
2025-11-19 22:36:21.895,0,warehousee2_test@localhost,warehouse,A,lock,7,29,22
2025-11-19 22:36:21.901,0,warehousee1_test@localhost,warehouse,C,unlock_denied,15,37,52
2025-11-19 22:36:21.901,0,warehousee1_test@localhost,warehouse,A,unlock_denied,7,15,22
2025-11-19 22:36:31.903,0,warehousee1_test@localhost,warehouse,C,lock,11,52,41
2025-11-19 22:36:31.903,0,warehousee2_test@localhost,warehouse,C,lock,11,53,42
2025-11-19 22:36:31.903,0,warehousee1_test@localhost,warehouse,A,lock,1,22,21
2025-11-19 22:36:31.904,0,warehousee2_test@localhost,warehouse,A,lock,1,22,21
2025-11-19 22:36:31.910,0,warehousee1_test@localhost,warehouse,C,unlock_denied,11,41,52
2025-11-19 22:36:31.910,0,warehousee1_test@localhost,warehouse,A,unlock_denied,1,21,22
2025-11-19 22:36:36.902,0,warehousee1_test@localhost,warehouse,D,lock,6,66,60
2025-11-19 22:36:36.903,0,warehousee2_test@localhost,warehouse,D,lock,6,58,52
2025-11-19 22:36:36.906,0,warehousee1_test@localhost,warehouse,D,unlock_denied,6,60,66
2025-11-19 22:36:38.179,31.129999999999992,storee1_test@localhost,store,D,delivery,8,73,81
2025-11-19 22:36:41.891,0,warehousee1_test@localhost,warehouse,B,lock,7,44,37
2025-11-19 22:36:41.891,0,warehousee2_test@localhost,warehouse,B,lock,7,36,29
2025-11-19 22:36:41.895,0,warehousee1_test@localhost,warehouse,B,unlock_denied,7,37,44
2025-11-19 22:36:56.892,0,warehousee1_test@localhost,warehouse,C,lock,18,52,34
2025-11-19 22:36:56.893,0,warehousee2_test@localhost,warehouse,C,lock,18,42,24
2025-11-19 22:36:56.896,0,warehousee1_test@localhost,warehouse,C,unlock_denied,18,34,52
2025-11-19 22:37:01.899,0,warehousee1_test@localhost,warehouse,D,lock,11,66,55
2025-11-19 22:37:01.899,0,warehousee2_test@localhost,warehouse,D,lock,11,52,41
2025-11-19 22:37:01.902,0,warehousee1_test@localhost,warehouse,D,unlock_denied,11,55,66
2025-11-19 22:37:06.897,0,warehousee1_test@localhost,warehouse,D,lock,9,66,57
2025-11-19 22:37:06.898,0,warehousee2_test@localhost,warehouse,D,lock,9,41,32
2025-11-19 22:37:06.901,0,warehousee1_test@localhost,warehouse,D,unlock_denied,9,57,66
2025-11-19 22:37:11.889,0,warehousee1_test@localhost,warehouse,D,lock,15,66,51
2025-11-19 22:37:11.889,0,warehousee2_test@localhost,warehouse,D,lock,15,32,17
2025-11-19 22:37:11.893,0,warehousee1_test@localhost,warehouse,D,unlock_denied,15,51,66
2025-11-19 22:37:16.889,0,warehousee1_test@localhost,warehouse,A,lock,4,22,18
2025-11-19 22:37:16.889,0,warehousee2_test@localhost,warehouse,A,lock,4,21,17
2025-11-19 22:37:16.890,0,warehousee1_test@localhost,warehouse,A,lock,16,18,2
2025-11-19 22:37:16.891,0,warehousee2_test@localhost,warehouse,A,lock,16,17,1
2025-11-19 22:37:16.896,0,warehousee1_test@localhost,warehouse,A,unlock_denied,4,2,6
2025-11-19 22:37:16.896,0,warehousee1_test@localhost,warehouse,A,unlock_denied,16,6,22
2025-11-19 22:37:18.181,38.27799999999999,storee2_test@localhost,store,D,delivery,14,1,15
2025-11-19 22:37:21.890,0,warehousee1_test@localhost,warehouse,B,lock,7,44,37
2025-11-19 22:37:21.891,0,warehousee2_test@localhost,warehouse,B,lock,7,29,22
2025-11-19 22:37:21.894,0,warehousee1_test@localhost,warehouse,B,unlock_denied,7,37,44
2025-11-19 22:37:31.896,0,warehousee1_test@localhost,warehouse,C,lock,5,52,47
2025-11-19 22:37:31.897,0,warehousee2_test@localhost,warehouse,C,lock,5,24,19
2025-11-19 22:37:31.900,0,warehousee1_test@localhost,warehouse,C,unlock_denied,5,47,52
2025-11-19 22:37:36.900,0,warehousee1_test@localhost,warehouse,D,lock,11,66,55
2025-11-19 22:37:36.901,0,warehousee2_test@localhost,warehouse,D,lock,11,80,69
2025-11-19 22:37:36.904,0,warehousee1_test@localhost,warehouse,D,unlock_denied,11,55,66
2025-11-19 22:37:41.901,0,warehousee1_test@localhost,warehouse,C,lock,18,52,34
2025-11-19 22:37:41.902,0,warehousee2_test@localhost,warehouse,C,lock,18,80,62
2025-11-19 22:37:41.902,0,warehousee1_test@localhost,warehouse,D,lock,19,66,47
2025-11-19 22:37:41.903,0,warehousee2_test@localhost,warehouse,D,lock,19,69,50
2025-11-19 22:37:41.909,0,warehousee1_test@localhost,warehouse,C,unlock_denied,18,34,52
2025-11-19 22:37:41.909,0,warehousee1_test@localhost,warehouse,D,unlock_denied,19,47,66
2025-11-19 22:37:46.906,0,warehousee1_test@localhost,warehouse,D,lock,14,66,52
2025-11-19 22:37:46.907,0,warehousee2_test@localhost,warehouse,D,lock,14,50,36
2025-11-19 22:37:46.910,0,warehousee1_test@localhost,warehouse,D,unlock_denied,14,52,66
2025-11-19 22:37:48.187,46.27799999999999,storee2_test@localhost,store,B,delivery,7,0,7
2025-11-19 22:37:51.897,0,warehousee1_test@localhost,warehouse,B,lock,14,44,30
2025-11-19 22:37:51.897,0,warehousee2_test@localhost,warehouse,B,lock,14,22,8
2025-11-19 22:37:51.898,0,warehousee1_test@localhost,warehouse,D,lock,19,66,47
2025-11-19 22:37:51.898,0,warehousee2_test@localhost,warehouse,D,lock,19,36,17
2025-11-19 22:37:51.904,0,warehousee1_test@localhost,warehouse,B,unlock_denied,14,30,44
2025-11-19 22:37:51.904,0,warehousee1_test@localhost,warehouse,D,unlock_denied,19,47,66
2025-11-19 22:38:06.900,0,warehousee1_test@localhost,warehouse,A,lock,7,22,15
2025-11-19 22:38:06.901,0,warehousee2_test@localhost,warehouse,A,lock,7,80,73
2025-11-19 22:38:06.905,0,warehousee1_test@localhost,warehouse,A,unlock_denied,7,15,22
2025-11-19 22:38:16.894,0,warehousee1_test@localhost,warehouse,B,lock,10,44,34
2025-11-19 22:38:16.895,0,warehousee2_test@localhost,warehouse,B,lock,10,80,70
2025-11-19 22:38:16.895,0,warehousee1_test@localhost,warehouse,D,lock,7,66,59
2025-11-19 22:38:16.896,0,warehousee2_test@localhost,warehouse,D,lock,7,80,73
2025-11-19 22:38:16.902,0,warehousee1_test@localhost,warehouse,B,unlock_denied,10,34,44
2025-11-19 22:38:16.902,0,warehousee1_test@localhost,warehouse,D,unlock_denied,7,59,66
2025-11-19 22:38:26.898,0,warehousee1_test@localhost,warehouse,C,lock,19,52,33
2025-11-19 22:38:26.898,0,warehousee2_test@localhost,warehouse,C,lock,19,62,43
2025-11-19 22:38:26.902,0,warehousee1_test@localhost,warehouse,C,unlock_denied,19,33,52
2025-11-19 22:38:31.899,0,warehousee1_test@localhost,warehouse,D,lock,10,66,56
2025-11-19 22:38:31.900,0,warehousee2_test@localhost,warehouse,D,lock,10,73,63
2025-11-19 22:38:31.904,0,warehousee1_test@localhost,warehouse,D,unlock_denied,10,56,66
2025-11-19 22:38:36.889,0,warehousee1_test@localhost,warehouse,C,lock,3,52,49
2025-11-19 22:38:36.889,0,warehousee2_test@localhost,warehouse,C,lock,3,43,40
2025-11-19 22:38:36.890,0,warehousee1_test@localhost,warehouse,B,lock,1,44,43
2025-11-19 22:38:36.890,0,warehousee2_test@localhost,warehouse,B,lock,1,70,69
2025-11-19 22:38:36.896,0,warehousee1_test@localhost,warehouse,C,unlock_denied,3,49,52
2025-11-19 22:38:36.896,0,warehousee1_test@localhost,warehouse,B,unlock_denied,1,43,44
2025-11-19 22:38:38.180,58.278,storee2_test@localhost,store,C,delivery,15,18,33
2025-11-19 22:38:41.892,0,warehousee1_test@localhost,warehouse,C,lock,7,52,45
2025-11-19 22:38:41.892,0,warehousee2_test@localhost,warehouse,C,lock,7,40,33
2025-11-19 22:38:41.893,0,warehousee1_test@localhost,warehouse,C,lock,7,45,38
2025-11-19 22:38:41.893,0,warehousee2_test@localhost,warehouse,C,lock,7,33,26
2025-11-19 22:38:41.899,0,warehousee1_test@localhost,warehouse,C,unlock_denied,7,38,45
2025-11-19 22:38:41.900,0,warehousee1_test@localhost,warehouse,C,unlock_denied,7,45,52
2025-11-19 22:38:46.894,0,warehousee1_test@localhost,warehouse,C,lock,13,52,39
2025-11-19 22:38:46.894,0,warehousee2_test@localhost,warehouse,C,lock,13,26,13
2025-11-19 22:38:46.895,0,warehousee1_test@localhost,warehouse,B,lock,6,44,38
2025-11-19 22:38:46.895,0,warehousee2_test@localhost,warehouse,B,lock,6,69,63
2025-11-19 22:38:46.901,0,warehousee1_test@localhost,warehouse,B,unlock_denied,6,38,44
2025-11-19 22:38:46.901,0,warehousee1_test@localhost,warehouse,C,unlock_denied,13,39,52
2025-11-19 22:38:51.898,0,warehousee1_test@localhost,warehouse,C,lock,16,52,36
2025-11-19 22:38:51.899,0,warehousee2_test@localhost,warehouse,C,lock,16,80,64
2025-11-19 22:38:51.899,0,warehousee1_test@localhost,warehouse,A,lock,1,22,21
2025-11-19 22:38:51.900,0,warehousee2_test@localhost,warehouse,A,lock,1,73,72
2025-11-19 22:38:51.906,0,warehousee1_test@localhost,warehouse,C,unlock_denied,16,36,52
2025-11-19 22:38:51.906,0,warehousee1_test@localhost,warehouse,A,unlock_denied,1,21,22
2025-11-19 22:38:56.902,0,warehousee1_test@localhost,warehouse,A,lock,17,22,5
2025-11-19 22:38:56.902,0,warehousee2_test@localhost,warehouse,A,lock,17,72,55
2025-11-19 22:38:56.906,0,warehousee1_test@localhost,warehouse,A,unlock_denied,17,5,22
2025-11-19 22:39:01.900,0,warehousee1_test@localhost,warehouse,D,lock,3,66,63
2025-11-19 22:39:01.901,0,warehousee2_test@localhost,warehouse,D,lock,3,63,60
2025-11-19 22:39:01.904,0,warehousee1_test@localhost,warehouse,D,unlock_denied,3,63,66
2025-11-19 22:39:06.889,0,warehousee1_test@localhost,warehouse,D,lock,14,66,52
2025-11-19 22:39:06.889,0,warehousee2_test@localhost,warehouse,D,lock,14,60,46
2025-11-19 22:39:06.892,0,warehousee1_test@localhost,warehouse,D,unlock_denied,14,52,66
2025-11-19 22:39:11.893,0,warehousee1_test@localhost,warehouse,C,lock,15,52,37
2025-11-19 22:39:11.894,0,warehousee2_test@localhost,warehouse,C,lock,15,64,49
2025-11-19 22:39:11.898,0,warehousee1_test@localhost,warehouse,C,unlock_denied,15,37,52
2025-11-19 22:39:16.897,0,warehousee1_test@localhost,warehouse,A,lock,20,22,2
2025-11-19 22:39:16.897,0,warehousee2_test@localhost,warehouse,A,lock,20,55,35
2025-11-19 22:39:16.898,0,warehousee2_test@localhost,warehouse,A,lock,16,35,19
2025-11-19 22:39:16.903,0,warehousee1_test@localhost,warehouse,A,unlock_denied,20,2,22
2025-11-19 22:39:21.898,0,warehousee1_test@localhost,warehouse,D,lock,6,66,60
2025-11-19 22:39:21.899,0,warehousee2_test@localhost,warehouse,D,lock,6,46,40
2025-11-19 22:39:21.902,0,warehousee1_test@localhost,warehouse,D,unlock_denied,6,60,66
2025-11-19 22:39:31.902,0,warehousee1_test@localhost,warehouse,C,lock,4,52,48
2025-11-19 22:39:31.902,0,warehousee2_test@localhost,warehouse,C,lock,4,49,45
2025-11-19 22:39:31.905,0,warehousee1_test@localhost,warehouse,C,unlock_denied,4,48,52
2025-11-19 22:39:41.888,0,warehousee1_test@localhost,warehouse,B,lock,11,44,33
2025-11-19 22:39:41.889,0,warehousee2_test@localhost,warehouse,B,lock,11,63,52
2025-11-19 22:39:41.889,0,warehousee1_test@localhost,warehouse,A,lock,15,22,7
2025-11-19 22:39:41.890,0,warehousee2_test@localhost,warehouse,A,lock,15,80,65
2025-11-19 22:39:41.896,0,warehousee1_test@localhost,warehouse,B,unlock_denied,11,33,44
2025-11-19 22:39:41.896,0,warehousee1_test@localhost,warehouse,A,unlock_denied,15,7,22
2025-11-19 22:39:46.893,0,warehousee1_test@localhost,warehouse,C,lock,9,52,43
2025-11-19 22:39:46.894,0,warehousee2_test@localhost,warehouse,C,lock,9,45,36
2025-11-19 22:39:46.894,0,warehousee1_test@localhost,warehouse,B,lock,5,44,39
2025-11-19 22:39:46.895,0,warehousee2_test@localhost,warehouse,B,lock,5,52,47
2025-11-19 22:39:46.901,0,warehousee1_test@localhost,warehouse,C,unlock_denied,9,43,52
2025-11-19 22:39:46.901,0,warehousee1_test@localhost,warehouse,B,unlock_denied,5,39,44
2025-11-19 22:39:56.888,0,warehousee1_test@localhost,warehouse,D,lock,18,66,48
2025-11-19 22:39:56.888,0,warehousee2_test@localhost,warehouse,D,lock,18,40,22
2025-11-19 22:39:56.892,0,warehousee1_test@localhost,warehouse,D,unlock_denied,18,48,66
2025-11-19 22:39:58.179,77.406,storee1_test@localhost,store,C,delivery,7,54,61
2025-11-19 22:40:01.895,0,warehousee1_test@localhost,warehouse,D,lock,2,66,64
2025-11-19 22:40:01.895,0,warehousee2_test@localhost,warehouse,D,lock,2,22,20
2025-11-19 22:40:01.896,0,warehousee1_test@localhost,warehouse,D,lock,12,64,52
2025-11-19 22:40:01.896,0,warehousee2_test@localhost,warehouse,D,lock,12,20,8
2025-11-19 22:40:01.902,0,warehousee1_test@localhost,warehouse,D,unlock_denied,2,52,54
2025-11-19 22:40:01.902,0,warehousee1_test@localhost,warehouse,D,unlock_denied,12,54,66
2025-11-19 22:40:06.893,0,warehousee1_test@localhost,warehouse,B,lock,5,44,39
2025-11-19 22:40:06.893,0,warehousee2_test@localhost,warehouse,B,lock,5,47,42
2025-11-19 22:40:06.897,0,warehousee1_test@localhost,warehouse,B,unlock_denied,5,39,44
2025-11-19 22:40:11.898,0,warehousee1_test@localhost,warehouse,C,lock,12,52,40
2025-11-19 22:40:11.899,0,warehousee2_test@localhost,warehouse,C,lock,12,36,24
2025-11-19 22:40:11.902,0,warehousee1_test@localhost,warehouse,C,unlock_denied,12,40,52
2025-11-19 22:40:16.890,0,warehousee1_test@localhost,warehouse,A,lock,14,22,8
2025-11-19 22:40:16.890,0,warehousee2_test@localhost,warehouse,A,lock,14,65,51
2025-11-19 22:40:16.891,0,warehousee1_test@localhost,warehouse,B,lock,4,44,40
2025-11-19 22:40:16.891,0,warehousee2_test@localhost,warehouse,B,lock,4,42,38
2025-11-19 22:40:16.897,0,warehousee1_test@localhost,warehouse,A,unlock_denied,14,8,22
2025-11-19 22:40:16.897,0,warehousee1_test@localhost,warehouse,B,unlock_denied,4,40,44
2025-11-19 22:40:21.894,0,warehousee1_test@localhost,warehouse,C,lock,10,52,42
2025-11-19 22:40:21.895,0,warehousee2_test@localhost,warehouse,C,lock,10,24,14
2025-11-19 22:40:21.898,0,warehousee1_test@localhost,warehouse,C,unlock_denied,10,42,52
2025-11-19 22:40:26.899,0,warehousee1_test@localhost,warehouse,A,lock,12,22,10
2025-11-19 22:40:26.900,0,warehousee2_test@localhost,warehouse,A,lock,12,51,39
2025-11-19 22:40:26.903,0,warehousee1_test@localhost,warehouse,A,unlock_denied,12,10,22
2025-11-19 22:40:31.888,0,warehousee1_test@localhost,warehouse,C,lock,19,52,33
2025-11-19 22:40:31.889,0,warehousee2_test@localhost,warehouse,C,lock,19,80,61
2025-11-19 22:40:31.889,0,warehousee1_test@localhost,warehouse,D,lock,17,66,49
2025-11-19 22:40:31.890,0,warehousee2_test@localhost,warehouse,D,lock,17,80,63
2025-11-19 22:40:31.896,0,warehousee1_test@localhost,warehouse,C,unlock_denied,19,33,52
2025-11-19 22:40:31.896,0,warehousee1_test@localhost,warehouse,D,unlock_denied,17,49,66
2025-11-19 22:40:36.891,0,warehousee1_test@localhost,warehouse,D,lock,2,66,64
2025-11-19 22:40:36.891,0,warehousee2_test@localhost,warehouse,D,lock,2,63,61
2025-11-19 22:40:36.895,0,warehousee1_test@localhost,warehouse,D,unlock_denied,2,64,66
2025-11-19 22:40:41.891,0,warehousee1_test@localhost,warehouse,C,lock,18,52,34
2025-11-19 22:40:41.891,0,warehousee2_test@localhost,warehouse,C,lock,18,61,43
2025-11-19 22:40:41.895,0,warehousee1_test@localhost,warehouse,C,unlock_denied,18,34,52
2025-11-19 22:40:46.896,0,warehousee1_test@localhost,warehouse,A,lock,18,22,4
2025-11-19 22:40:46.896,0,warehousee2_test@localhost,warehouse,A,lock,18,39,21
2025-11-19 22:40:46.897,0,warehousee2_test@localhost,warehouse,A,lock,17,21,4
2025-11-19 22:40:46.902,0,warehousee1_test@localhost,warehouse,A,unlock_denied,18,4,22
2025-11-19 22:40:51.898,0,warehousee1_test@localhost,warehouse,B,lock,3,44,41
2025-11-19 22:40:51.898,0,warehousee2_test@localhost,warehouse,B,lock,3,38,35
