timestamp_real,timestamp_sim,vehicle_jid,algorithm,num_orders,computation_time_ms,route_length,total_distance,total_fuel,route_nodes
2025-11-19 22:36:16.951,,order_102000013,astar,1,1.018,3,9.154,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:36:17.933,,vehiclee3@localhost,astar,2,2.052,5,18.374,0,"[9, 13, 19, 13, 19]"
2025-11-19 22:36:17.939,,vehiclee2@localhost,astar,12,4.611,25,46.368,0,"[13, 13, 13, 13, 13, 9, 19, 19, 19, 13, 13, 13, 9, 19, 19, 13, 13, 9, 19, 13, 13, 13, 9, 19, 19]"
2025-11-19 22:36:21.910,,order_102000014,astar,1,1.538,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:36:21.911,,vehiclee1@localhost,astar,1,1.019,3,9.154,0,"[9, 13, 19]"
2025-11-19 22:36:21.913,,order_102000014,astar,1,1.545,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:36:21.918,,order_102000014,astar,1,1.023,3,7.784,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:36:21.922,,order_101000019,astar,1,1.022,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:36:21.923,,vehiclee1@localhost,astar,1,1.047,3,6.697,0,"[9, 13, 9]"
2025-11-19 22:36:21.926,,order_101000019,astar,1,1.531,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:36:21.930,,order_101000019,astar,1,1.021,3,5.327,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:36:21.934,,vehiclee3@localhost,astar,1,1.028,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:36:22.909,,vehiclee2@localhost,astar,13,5.608,27,49.678,0,"[13, 13, 13, 9, 9, 13, 13, 13, 9, 19, 19, 13, 13, 9, 19, 13, 13, 9, 19, 13, 13, 13, 13, 19, 19, 19, 19]"
2025-11-19 22:36:22.914,,vehiclee2@localhost,astar,14,4.607,29,53.131,0,"[13, 13, 13, 13, 13, 13, 9, 19, 19, 19, 19, 13, 13, 9, 19, 13, 13, 13, 13, 9, 19, 19, 19, 13, 13, 9, 19, 13, 9]"
2025-11-19 22:36:31.918,,order_101000020,astar,1,1.023,3,5.327,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:36:31.919,,vehiclee1@localhost,astar,1,1.533,3,6.697,0,"[9, 13, 9]"
2025-11-19 22:36:31.921,,order_101000020,astar,1,1.018,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:36:31.927,,order_101000020,astar,1,1.021,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:36:31.929,,vehiclee3@localhost,astar,1,1.017,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:36:31.932,,order_102000015,astar,1,1.047,3,7.784,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:36:31.933,,vehiclee1@localhost,astar,1,1.028,3,9.154,0,"[9, 13, 19]"
2025-11-19 22:36:31.935,,order_102000015,astar,1,1.018,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:36:31.941,,order_102000015,astar,1,1.023,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:36:32.904,,vehiclee2@localhost,astar,15,5.612,31,49.678,0,"[13, 13, 13, 9, 19, 13, 13, 9, 19, 13, 13, 13, 13, 13, 13, 13, 9, 19, 19, 19, 19, 19, 19, 13, 13, 9, 9, 13, 13, 19, 19]"
2025-11-19 22:36:32.911,,vehiclee2@localhost,astar,16,6.592,33,46.368,0,"[13, 13, 13, 13, 9, 9, 19, 13, 13, 13, 13, 13, 13, 13, 9, 19, 19, 19, 19, 19, 19, 13, 13, 13, 9, 9, 19, 13, 13, 13, 9, 19, 19]"
2025-11-19 22:36:36.911,,order_102000016,astar,1,1.019,3,7.784,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:36:36.912,,vehiclee1@localhost,astar,1,1.025,3,9.154,0,"[9, 13, 19]"
2025-11-19 22:36:36.915,,order_102000016,astar,1,1.019,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:36:36.921,,order_102000016,astar,1,1.537,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:36:37.904,,vehiclee2@localhost,astar,17,6.136,35,55.588,0,"[13, 13, 13, 13, 9, 9, 19, 13, 13, 13, 13, 13, 9, 19, 19, 19, 19, 13, 13, 13, 9, 9, 19, 13, 13, 13, 9, 19, 19, 13, 13, 13, 19, 19, 19]"
2025-11-19 22:36:41.898,,order_102000017,astar,1,1.531,3,9.154,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:36:41.899,,vehiclee1@localhost,astar,1,1.02,0,9.154,0,order_102000017
2025-11-19 22:36:41.903,,vehiclee1@localhost,astar,1,1.02,3,9.154,0,"[9, 13, 19]"
2025-11-19 22:36:56.901,,order_101000021,astar,1,1.013,3,6.697,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:36:56.903,,vehiclee1@localhost,astar,1,1.018,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:36:56.906,,order_101000021,astar,1,1.021,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:36:56.910,,order_101000021,astar,1,1.014,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:36:56.913,,vehiclee3@localhost,astar,1,1.027,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:36:57.909,,vehiclee2@localhost,astar,18,6.12,37,56.375,0,"[13, 13, 13, 13, 9, 9, 13, 13, 9, 19, 19, 13, 13, 13, 9, 19, 19, 13, 13, 13, 13, 9, 19, 19, 19, 13, 13, 13, 9, 9, 13, 13, 13, 19, 19, 19, 19]"
2025-11-19 22:37:01.908,,order_101000022,astar,1,1.016,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:01.909,,vehiclee1@localhost,astar,1,1.025,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:37:01.911,,order_101000022,astar,1,1.526,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:01.915,,order_101000022,astar,1,1.019,3,4.627,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:01.917,,vehiclee3@localhost,astar,1,1.025,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:37:02.915,,vehiclee2@localhost,astar,19,7.146,39,59.828,0,"[13, 13, 13, 13, 9, 19, 19, 13, 13, 13, 13, 13, 13, 9, 19, 19, 19, 19, 19, 13, 13, 13, 9, 9, 13, 13, 9, 19, 19, 13, 13, 13, 9, 19, 19, 13, 13, 9, 9]"
2025-11-19 22:37:06.906,,order_101000023,astar,1,1.014,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:06.907,,vehiclee1@localhost,astar,1,1.012,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:37:06.909,,order_101000023,astar,1,1.011,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:06.914,,order_101000023,astar,1,1.536,3,4.627,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:06.916,,vehiclee3@localhost,astar,1,1.018,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:37:07.915,,vehiclee2@localhost,astar,20,7.645,41,63.072,0,"[13, 13, 13, 9, 9, 13, 13, 13, 9, 9, 13, 13, 9, 19, 19, 13, 13, 13, 13, 13, 13, 13, 9, 19, 19, 19, 19, 19, 19, 13, 13, 13, 9, 9, 13, 13, 9, 19, 19, 13, 19]"
2025-11-19 22:37:11.898,,order_101000024,astar,1,1.013,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:11.900,,vehiclee1@localhost,astar,1,1.518,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:37:11.902,,order_101000024,astar,1,1.012,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:11.906,,order_101000024,astar,1,1.02,3,4.627,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:11.908,,vehiclee3@localhost,astar,1,1.011,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:37:12.906,,vehiclee2@localhost,astar,21,7.153,43,53.065,0,"[13, 13, 13, 13, 13, 9, 9, 19, 19, 13, 13, 13, 9, 9, 13, 13, 13, 9, 9, 19, 19, 13, 13, 13, 13, 13, 13, 13, 9, 9, 19, 19, 19, 19, 19, 13, 13, 13, 13, 9, 9, 19, 19]"
2025-11-19 22:37:14.970,,order_202000005,astar,1,1.018,4,11.412,0.394,"[Node(22), Node(17), Node(12), Node(13)]"
2025-11-19 22:37:14.971,,vehiclee1@localhost,astar,1,1.024,3,10.669,0,"[19, 22, 13]"
2025-11-19 22:37:14.974,,order_202000005,astar,1,1.018,4,11.412,0.394,"[Node(22), Node(17), Node(12), Node(13)]"
2025-11-19 22:37:14.975,,vehiclee2@localhost,astar,1,1.017,3,10.669,0,"[19, 22, 13]"
2025-11-19 22:37:14.978,,order_202000005,astar,1,1.019,4,9.178,0.394,"[Node(22), Node(17), Node(12), Node(13)]"
2025-11-19 22:37:14.979,,vehiclee3@localhost,astar,1,1.531,3,10.669,0,"[19, 22, 13]"
2025-11-19 22:37:16.904,,order_102000018,astar,1,1.022,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:37:16.906,,vehiclee1@localhost,astar,1,1.024,3,9.22,0,"[19, 13, 19]"
2025-11-19 22:37:16.908,,order_102000018,astar,1,1.023,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:37:16.913,,order_102000018,astar,1,1.025,3,7.084,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:37:16.917,,order_101000025,astar,1,1.021,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:16.918,,vehiclee1@localhost,astar,1,1.54,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:37:16.921,,order_101000025,astar,1,1.023,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:16.926,,order_101000025,astar,1,2.038,3,4.627,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:16.929,,vehiclee3@localhost,astar,1,1.025,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:37:17.908,,vehiclee2@localhost,astar,22,8.158,45,59.762,0,"[13, 13, 13, 13, 13, 9, 9, 19, 19, 13, 13, 13, 13, 13, 13, 13, 13, 9, 9, 19, 19, 19, 19, 19, 19, 13, 13, 13, 13, 9, 9, 19, 19, 13, 13, 13, 9, 9, 13, 13, 9, 9, 13, 9, 19]"
2025-11-19 22:37:17.917,,vehiclee2@localhost,astar,23,7.694,47,59.762,0,"[13, 13, 13, 13, 13, 13, 9, 9, 19, 19, 19, 13, 13, 13, 9, 9, 13, 13, 13, 9, 9, 19, 19, 13, 13, 13, 13, 13, 13, 13, 9, 9, 19, 19, 19, 19, 19, 13, 13, 13, 9, 9, 13, 13, 9, 19, 19]"
2025-11-19 22:37:19.955,,order_202000006,astar,1,1.012,4,11.412,0.394,"[Node(22), Node(17), Node(12), Node(13)]"
2025-11-19 22:37:19.956,,vehiclee1@localhost,astar,1,1.016,3,10.669,0,"[19, 22, 13]"
2025-11-19 22:37:19.958,,order_202000006,astar,1,1.014,4,11.412,0.394,"[Node(22), Node(17), Node(12), Node(13)]"
2025-11-19 22:37:19.959,,vehiclee2@localhost,astar,1,1.018,3,10.669,0,"[19, 22, 13]"
2025-11-19 22:37:19.962,,order_202000006,astar,1,1.047,4,10.669,0.394,"[Node(22), Node(17), Node(12), Node(13)]"
2025-11-19 22:37:19.963,,vehiclee3@localhost,astar,1,1.025,3,10.669,0,"[19, 22, 13]"
2025-11-19 22:37:21.899,,order_101000026,astar,1,1.025,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:21.900,,vehiclee1@localhost,astar,1,1.021,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:37:21.902,,order_101000026,astar,1,1.023,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:21.908,,order_101000026,astar,1,1.022,3,6.763,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:21.910,,vehiclee3@localhost,astar,1,1.02,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:37:22.908,,vehiclee2@localhost,astar,24,8.69,49,53.852,0,"[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 9, 9, 19, 19, 19, 19, 19, 19, 19, 13, 13, 13, 9, 9, 13, 13, 13, 13, 9, 9, 19, 19, 19, 13, 13, 9, 9, 13, 13, 13, 9, 9, 13, 13, 13, 9, 9, 19, 19]"
2025-11-19 22:37:31.905,,order_101000027,astar,1,1.016,3,4.627,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:31.907,,vehiclee1@localhost,astar,1,1.024,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:37:31.909,,order_101000027,astar,1,1.023,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:31.917,,order_101000027,astar,1,1.53,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:31.918,,vehiclee3@localhost,astar,1,1.02,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:37:32.916,,vehiclee2@localhost,astar,25,7.642,51,17.767,0,"[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 13, 13, 19, 19]"
2025-11-19 22:37:34.951,,order_202000007,astar,1,1.019,4,9.178,0.394,"[Node(22), Node(17), Node(12), Node(13)]"
2025-11-19 22:37:34.953,,vehiclee1@localhost,astar,1,1.023,3,10.669,0,"[19, 22, 13]"
2025-11-19 22:37:34.955,,order_202000007,astar,1,1.015,4,11.412,0.394,"[Node(22), Node(17), Node(12), Node(13)]"
2025-11-19 22:37:34.956,,vehiclee2@localhost,astar,1,1.021,3,10.669,0,"[19, 22, 13]"
2025-11-19 22:37:34.958,,order_202000007,astar,1,1.04,4,11.412,0.394,"[Node(22), Node(17), Node(12), Node(13)]"
2025-11-19 22:37:34.960,,vehiclee3@localhost,astar,1,1.023,3,10.669,0,"[19, 22, 13]"
2025-11-19 22:37:36.909,,order_101000028,astar,1,1.024,3,4.627,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:36.910,,vehiclee1@localhost,astar,1,1.022,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:37:36.912,,order_101000028,astar,1,1.02,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:36.925,,vehiclee2@localhost,astar,1,1.025,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:37:36.927,,order_101000028,astar,1,1.02,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:36.928,,vehiclee3@localhost,astar,1,1.017,3,6.763,0,"[19, 13, 9]"
2025-11-19 22:37:41.917,,order_101000029,astar,1,1.524,3,4.627,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:41.919,,vehiclee1@localhost,astar,2,2.044,5,14.455,0,"[19, 13, 9, 13, 9]"
2025-11-19 22:37:41.921,,order_101000029,astar,1,1.021,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:41.933,,vehiclee2@localhost,astar,1,1.03,3,7.758,0,"[19, 13, 9]"
2025-11-19 22:37:41.935,,order_101000029,astar,1,1.021,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:41.937,,vehiclee3@localhost,astar,1,1.023,3,7.758,0,"[19, 13, 9]"
2025-11-19 22:37:41.939,,order_102000019,astar,1,1.016,3,7.084,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:37:41.944,,vehiclee1@localhost,astar,2,4.601,5,16.912,0,"[19, 13, 9, 13, 19]"
2025-11-19 22:37:41.946,,order_102000019,astar,1,1.013,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:37:41.958,,vehiclee2@localhost,astar,1,1.017,3,10.215,0,"[19, 13, 19]"
2025-11-19 22:37:41.960,,order_102000019,astar,1,1.02,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:37:41.961,,vehiclee3@localhost,astar,1,1.02,3,10.215,0,"[19, 13, 19]"
2025-11-19 22:37:46.915,,order_101000030,astar,1,1.53,3,4.627,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:46.918,,vehiclee1@localhost,astar,4,2.559,9,30.306,0,"[19, 13, 9, 13, 9, 13, 9, 13, 19]"
2025-11-19 22:37:46.921,,order_101000030,astar,1,1.021,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:46.932,,vehiclee2@localhost,astar,1,1.021,3,7.758,0,"[19, 13, 9]"
2025-11-19 22:37:46.935,,order_101000030,astar,1,1.017,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:46.936,,vehiclee3@localhost,astar,1,1.561,3,7.758,0,"[19, 13, 9]"
2025-11-19 22:37:48.182,,vehiclee1@localhost,astar,3,3.566,7,24.67,0,"[19, 13, 9, 13, 19, 13, 9]"
2025-11-19 22:37:51.912,,order_101000031,astar,1,1.558,3,7.758,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:51.915,,order_101000031,astar,1,1.022,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:51.928,,vehiclee2@localhost,astar,2,2.053,5,14.455,0,"[19, 13, 9, 13, 9]"
2025-11-19 22:37:51.931,,order_101000031,astar,1,1.017,3,2.703,0.326,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:37:51.932,,vehiclee3@localhost,astar,1,1.531,3,7.758,0,"[19, 13, 9]"
2025-11-19 22:37:51.935,,order_102000020,astar,1,2.037,3,10.215,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:37:51.939,,order_102000020,astar,1,1.029,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:37:51.958,,vehiclee2@localhost,astar,2,3.082,5,17.973,0,"[19, 13, 19, 13, 9]"
2025-11-19 22:37:51.960,,order_102000020,astar,1,1.02,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:37:51.961,,vehiclee3@localhost,astar,1,1.02,3,10.215,0,"[19, 13, 19]"
2025-11-19 22:37:52.911,,vehiclee1@localhost,astar,4,3.066,9,30.306,0,"[19, 13, 9, 13, 9, 13, 9, 13, 19]"
2025-11-19 22:37:52.914,,vehiclee1@localhost,astar,5,3.085,11,41.582,0,"[19, 13, 9, 13, 9, 13, 19, 13, 19, 13, 9]"
2025-11-19 22:37:54.956,,order_202000008,astar,1,1.018,4,10.669,0.394,"[Node(22), Node(17), Node(12), Node(13)]"
2025-11-19 22:37:54.958,,vehiclee1@localhost,astar,1,1.055,3,12.744,0,"[9, 22, 13]"
2025-11-19 22:37:54.960,,order_202000008,astar,1,1.021,4,11.412,0.394,"[Node(22), Node(17), Node(12), Node(13)]"
2025-11-19 22:37:54.963,,vehiclee2@localhost,astar,2,3.577,5,20.502,0,"[19, 13, 9, 22, 13]"
2025-11-19 22:37:54.965,,order_202000008,astar,1,1.02,4,11.412,0.394,"[Node(22), Node(17), Node(12), Node(13)]"
2025-11-19 22:37:54.967,,vehiclee3@localhost,astar,1,1.53,3,10.669,0,"[19, 22, 13]"
2025-11-19 22:37:54.971,,order_202000009,astar,1,1.013,4,10.669,0.394,"[Node(22), Node(17), Node(12), Node(13)]"
2025-11-19 22:37:54.972,,vehiclee1@localhost,astar,1,1.045,3,12.744,0,"[9, 22, 13]"
2025-11-19 22:37:54.975,,order_202000009,astar,1,1.524,4,11.412,0.394,"[Node(22), Node(17), Node(12), Node(13)]"
2025-11-19 22:37:54.979,,vehiclee2@localhost,astar,2,3.567,5,20.502,0,"[19, 13, 9, 22, 13]"
2025-11-19 22:37:54.981,,order_202000009,astar,1,1.019,4,11.412,0.394,"[Node(22), Node(17), Node(12), Node(13)]"
2025-11-19 22:37:54.982,,vehiclee3@localhost,astar,1,1.533,3,10.669,0,"[19, 22, 13]"
2025-11-19 22:38:06.909,,order_102000021,astar,1,1.024,3,9.22,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:06.915,,order_102000021,astar,1,1.042,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:06.928,,vehiclee2@localhost,astar,2,2.042,5,15.983,0,"[19, 13, 19, 13, 9]"
2025-11-19 22:38:06.930,,order_102000021,astar,1,1.042,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:06.931,,vehiclee3@localhost,astar,1,1.023,3,9.22,0,"[19, 13, 19]"
2025-11-19 22:38:07.897,,vehiclee1@localhost,astar,6,3.063,13,47.751,0,"[19, 13, 19, 13, 9, 13, 9, 13, 9, 13, 19, 13, 19]"
2025-11-19 22:38:16.910,,order_102000022,astar,1,1.016,3,7.192,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:16.913,,order_102000022,astar,1,1.026,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:16.927,,vehiclee2@localhost,astar,2,2.546,5,17.874,0,"[19, 13, 19, 13, 9]"
2025-11-19 22:38:16.929,,order_102000022,astar,1,1.018,3,7.084,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:16.931,,vehiclee3@localhost,astar,1,1.016,3,9.22,0,"[19, 13, 19]"
2025-11-19 22:38:16.933,,order_101000032,astar,1,1.539,3,6.626,0.355,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:38:16.937,,order_101000032,astar,1,1.02,3,4.594,0.355,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:38:16.950,,vehiclee2@localhost,astar,2,2.048,5,17.242,0,"[19, 13, 9, 13, 9]"
2025-11-19 22:38:16.953,,order_101000032,astar,1,1.027,3,6.518,0.355,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:38:16.954,,vehiclee3@localhost,astar,1,1.027,3,8.654,0,"[19, 13, 9]"
2025-11-19 22:38:17.909,,vehiclee1@localhost,astar,7,3.564,15,60.616,0,"[18, 13, 9, 13, 19, 13, 9, 13, 9, 13, 19, 13, 19, 13, 19]"
2025-11-19 22:38:17.915,,vehiclee1@localhost,astar,8,5.121,17,69.27,0,"[18, 13, 19, 13, 9, 13, 9, 13, 19, 13, 19, 13, 19, 13, 9, 13, 9]"
2025-11-19 22:38:26.907,,order_102000023,astar,1,1.018,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:26.913,,order_102000023,astar,1,1.559,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:26.925,,vehiclee2@localhost,astar,2,2.045,5,17.874,0,"[19, 13, 19, 13, 9]"
2025-11-19 22:38:26.928,,order_102000023,astar,1,1.041,3,7.084,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:26.929,,vehiclee3@localhost,astar,1,1.534,3,9.22,0,"[19, 13, 19]"
2025-11-19 22:38:27.911,,vehiclee1@localhost,astar,9,3.563,19,76.458,0,"[13, 13, 9, 13, 9, 13, 19, 13, 19, 13, 9, 13, 19, 13, 19, 13, 19, 13, 9]"
2025-11-19 22:38:31.908,,order_102000024,astar,1,1.016,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:31.914,,order_102000024,astar,1,1.017,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:31.928,,vehiclee2@localhost,astar,2,2.552,5,17.808,0,"[19, 13, 9, 13, 19]"
2025-11-19 22:38:31.931,,order_102000024,astar,1,1.016,3,7.084,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:31.932,,vehiclee3@localhost,astar,1,1.023,3,9.22,0,"[19, 13, 19]"
2025-11-19 22:38:32.897,,vehiclee1@localhost,astar,10,3.577,21,85.612,0,"[13, 13, 19, 13, 9, 13, 19, 13, 19, 13, 19, 13, 9, 13, 9, 13, 9, 13, 19, 13, 19]"
2025-11-19 22:38:36.904,,order_101000033,astar,1,1.026,3,4.594,0.355,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:38:36.908,,order_101000033,astar,1,1.021,3,4.594,0.355,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:38:36.922,,vehiclee2@localhost,astar,2,2.031,5,17.242,0,"[19, 13, 9, 13, 9]"
2025-11-19 22:38:36.924,,order_101000033,astar,1,1.021,3,6.518,0.355,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:38:36.926,,vehiclee3@localhost,astar,1,1.523,3,8.654,0,"[19, 13, 9]"
2025-11-19 22:38:36.928,,order_102000025,astar,1,1.014,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:36.932,,order_102000025,astar,1,1.018,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:36.945,,vehiclee2@localhost,astar,2,2.551,5,17.808,0,"[19, 13, 9, 13, 19]"
2025-11-19 22:38:36.948,,order_102000025,astar,1,1.551,3,7.084,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:36.949,,vehiclee3@localhost,astar,1,1.021,3,9.22,0,"[19, 13, 19]"
2025-11-19 22:38:37.903,,vehiclee1@localhost,astar,11,3.572,23,94.832,0,"[13, 13, 19, 13, 9, 13, 9, 13, 19, 13, 9, 13, 9, 13, 19, 13, 19, 13, 19, 13, 19, 13, 19]"
2025-11-19 22:38:37.907,,vehiclee1@localhost,astar,12,3.581,25,103.42,0,"[13, 13, 19, 13, 9, 13, 9, 13, 9, 13, 9, 13, 19, 13, 9, 13, 19, 13, 19, 13, 19, 13, 19, 13, 19]"
2025-11-19 22:38:41.906,,order_102000026,astar,1,1.021,3,9.22,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:41.907,,vehiclee3@localhost,astar,1,1.021,0,9.22,0,order_102000026
2025-11-19 22:38:41.909,,order_101000034,astar,1,1.025,3,8.654,0.355,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:38:41.910,,vehiclee3@localhost,astar,1,1.018,0,8.654,0,order_101000034
2025-11-19 22:38:42.902,,vehiclee3@localhost,astar,1,1.025,3,9.22,0,"[19, 13, 19]"
2025-11-19 22:38:42.906,,vehiclee3@localhost,astar,2,3.576,5,14.498,0,"[19, 13, 13, 9, 19]"
2025-11-19 22:38:46.909,,order_102000027,astar,1,1.018,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:46.913,,order_102000027,astar,1,1.024,3,5.16,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:46.926,,vehiclee2@localhost,astar,2,2.047,5,17.874,0,"[19, 13, 19, 13, 9]"
2025-11-19 22:38:46.928,,order_102000027,astar,1,1.526,3,9.22,0.173,"[Node(13), Node(14), Node(19)]"
2025-11-19 22:38:46.932,,order_101000035,astar,1,1.019,3,4.594,0.355,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:38:46.937,,order_101000035,astar,1,1.018,3,4.594,0.355,"[Node(13), Node(8), Node(9)]"
2025-11-19 22:38:46.950,,vehiclee2@localhost,astar,2,2.038,5,17.242,0,"[19, 13, 9, 13, 9]"
2025-11-19 22:38:46.952,,order_101000035,astar,1,1.02,3,8.654,0.355,"[Node(13), Node(8), Node(9)]"
